mes,anio_base,archivo,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,PLC,Temuco,11.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,PLC,Quepe,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Quepe,Temuco,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Freire,Temuco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Pitrufquén,Temuco,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,PUA,128.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,Perquenco,298.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,Quillem,7.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,Lautaro,101.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,L. Centro,302.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,Pillanlelbun,26.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,Cajon,50.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Victoria,Temuco,1687.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,Victoria,267.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,Perquenco,28.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,Quillem,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,Lautaro,45.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,L. Centro,38.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,Pillanlelbun,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,Cajon,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PUA,Temuco,454.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,Victoria,169.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,PUA,54.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,Quillem,34.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,Lautaro,193.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,L. Centro,515.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,Pillanlelbun,45.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,Cajon,67.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Perquenco,Temuco,1548.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quillem,Victoria,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quillem,PUA,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quillem,Perquenco,43.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quillem,Lautaro,39.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quillem,L. Centro,44.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quillem,Pillanlelbun,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quillem,Temuco,117.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,Victoria,199.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,PUA,88.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,Perquenco,232.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,Quillem,26.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,L. Centro,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,Pillanlelbun,153.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,Cajon,93.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Lautaro,Temuco,2082.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,L. Centro,Victoria,113.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,L. Centro,PUA,50.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,L. Centro,Perquenco,193.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,L. Centro,Quillem,25.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,L. Centro,Pillanlelbun,245.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,L. Centro,Cajon,59.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,L. Centro,Temuco,1601.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,Victoria,51.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,PUA,13.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,Perquenco,76.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,Quillem,12.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,Lautaro,59.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,L. Centro,238.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,Cajon,38.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pillanlelbun,Temuco,660.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,Victoria,30.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,PUA,9.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,Perquenco,35.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,Quillem,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,Lautaro,23.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,L. Centro,98.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,Pillanlelbun,17.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,Temuco,182.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,PLC,9.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Cajon,Pitrufquén,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Victoria,782.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,PUA,338.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Perquenco,923.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Quillem,95.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Lautaro,879.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,L. Centro,1223.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Pillanlelbun,504.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Cajon,117.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,PLC,101.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Quepe,231.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Freire,287.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Temuco,Pitrufquén,1035.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PLC,Cajon,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PLC,Temuco,206.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PLC,Quepe,29.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PLC,Freire,33.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,PLC,Pitrufquén,170.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quepe,Temuco,233.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quepe,PLC,42.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quepe,Freire,20.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Quepe,Pitrufquén,80.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Freire,Temuco,371.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Freire,PLC,55.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Freire,Quepe,17.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Freire,Pitrufquén,42.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pitrufquén,Temuco,907.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pitrufquén,PLC,133.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pitrufquén,Quepe,68.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,normal,Normal,Pitrufquén,Freire,27.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,sindicato,Sindicato,Victoria,Temuco,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,sindicato,Sindicato,Lautaro,Temuco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,sindicato,Sindicato,Pillanlelbun,Temuco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,sindicato,Sindicato,Cajon,Temuco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,sindicato,Sindicato,Temuco,Pillanlelbun,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,sindicato,Sindicato,Temuco,Pitrufquén,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,PUA,50.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Perquenco,52.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Quillem,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Lautaro,14.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,L. Centro,27.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Pillanlelbun,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Cajon,11.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Victoria,Temuco,266.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,Victoria,128.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,Perquenco,4.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,Lautaro,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,L. Centro,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,Pillanlelbun,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,Cajon,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PUA,Temuco,71.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,Victoria,38.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,PUA,7.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,Quillem,18.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,Lautaro,75.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,L. Centro,68.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,Pillanlelbun,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,Cajon,4.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Perquenco,Temuco,235.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quillem,Victoria,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quillem,Perquenco,18.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quillem,Lautaro,17.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quillem,L. Centro,7.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quillem,Pillanlelbun,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quillem,Temuco,12.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Lautaro,Victoria,21.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Lautaro,PUA,15.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Lautaro,Perquenco,28.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Lautaro,Quillem,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Lautaro,Pillanlelbun,27.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Lautaro,Cajon,10.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Lautaro,Temuco,259.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,L. Centro,Victoria,18.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,L. Centro,PUA,4.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,L. Centro,Perquenco,26.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,L. Centro,Quillem,8.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,L. Centro,Pillanlelbun,27.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,L. Centro,Cajon,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,L. Centro,Temuco,141.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pillanlelbun,Victoria,7.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pillanlelbun,PUA,4.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pillanlelbun,Perquenco,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pillanlelbun,Lautaro,16.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pillanlelbun,L. Centro,60.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pillanlelbun,Temuco,92.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Cajon,Victoria,7.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Cajon,Lautaro,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Cajon,L. Centro,11.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Cajon,Temuco,36.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Cajon,PLC,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Victoria,98.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,PUA,68.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Perquenco,95.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Quillem,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Lautaro,63.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,L. Centro,164.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Pillanlelbun,47.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Cajon,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,PLC,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Quepe,7.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Freire,33.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Temuco,Pitrufquén,62.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PLC,Victoria,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PLC,Temuco,36.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PLC,Freire,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,PLC,Pitrufquén,8.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quepe,Temuco,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quepe,PLC,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Quepe,Pitrufquén,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Freire,Temuco,37.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Freire,Pitrufquén,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pitrufquén,Temuco,69.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pitrufquén,PLC,4.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,adulto_mayor,Adulto Mayor,Pitrufquén,Quepe,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,claret,Claret,Coleg. Claret,Temuco,3046.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,claret,Claret,Temuco,Coleg. Claret,2231.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Victoria,PUA,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Victoria,Perquenco,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Victoria,Lautaro,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Victoria,L. Centro,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Victoria,Pillanlelbun,18.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Victoria,Temuco,58.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,PUA,Victoria,11.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,PUA,Perquenco,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,PUA,Temuco,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Perquenco,Victoria,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Perquenco,PUA,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Perquenco,Lautaro,10.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Perquenco,L. Centro,20.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Perquenco,Pillanlelbun,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Perquenco,Cajon,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Perquenco,Temuco,81.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Quillem,Victoria,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Quillem,Perquenco,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Quillem,L. Centro,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Quillem,Temuco,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Lautaro,Victoria,6.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Lautaro,PUA,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Lautaro,Perquenco,7.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Lautaro,Pillanlelbun,9.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Lautaro,Cajon,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Lautaro,Temuco,66.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,L. Centro,Victoria,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,L. Centro,Perquenco,10.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,L. Centro,Pillanlelbun,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,L. Centro,Temuco,44.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,L. Centro,Pitrufquén,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,Victoria,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,Lautaro,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,L. Centro,9.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,Temuco,11.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Cajon,Perquenco,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Cajon,Pillanlelbun,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Cajon,Temuco,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Cajon,Pitrufquén,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,Victoria,39.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,PUA,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,Perquenco,41.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,Lautaro,17.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,L. Centro,63.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,Pillanlelbun,9.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,Cajon,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,PLC,14.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Temuco,Pitrufquén,35.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,PLC,Cajon,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,PLC,Temuco,2.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,PLC,Freire,4.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Freire,Temuco,5.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Freire,Pitrufquén,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,discapacitado,Discapacitado,Pitrufquén,Temuco,19.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,PUA,17.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,Perquenco,30.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,Quillem,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,Lautaro,11.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,L. Centro,89.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,Pillanlelbun,3.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,Cajon,36.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,Temuco,869.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,Victoria,Freire,1.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,PUA,Victoria,39.0
6,2024,MOD-Tren-Araucania-jun-2024.xlsx,estudiante,Estudiante,PUA,Perquenco,10.0
