mes,mes_nombre,grupo_subsidio_referencial,origen,destino,viajes_observados_base_referencial
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Lomas Coloradas,55.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Lorenzo Arenas,69.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Los Canelos,13.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Los Cóndores,53.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Manquimávida,52.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Mercado,87.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,Pedro Medina,9.0
10,Octubre,subsidio_estudiante_media_superior,Chiguayante,UTFSM,304.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Alborada,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,C. Raúl Silva H.,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Chiguayante,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Concepción,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Costa Mar,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Cristo Redentor,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Diagonal Biobío,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,El Arenal,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,El Parque,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Higueras,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Hito Galvarino,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Hualqui,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Huinca,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Intermodal Coronel,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Juan Pablo II,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,La Leonera,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Laguna Quiñenco,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Lomas Coloradas,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Lorenzo Arenas,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Los Canelos,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Los Cóndores,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Manquimávida,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Mercado,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,Pedro Medina,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepcion Centro,UTFSM,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Alborada,687.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,C. Raúl Silva H.,6659.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Chiguayante,410.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Concepción,2771.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Costa Mar,4432.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Cristo Redentor,11832.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Diagonal Biobío,881.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,El Arenal,259.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,El Parque,1257.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Higueras,376.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Hito Galvarino,5003.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Hualqui,1710.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Huinca,6988.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Intermodal Coronel,11302.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Juan Pablo II,452.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,La Leonera,539.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Laguna Quiñenco,9820.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Lomas Coloradas,9747.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Lorenzo Arenas,82.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Los Canelos,12102.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Los Cóndores,325.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Manquimávida,456.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Mercado,273.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,Pedro Medina,284.0
10,Octubre,subsidio_estudiante_media_superior,Concepción,UTFSM,444.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Alborada,19.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,C. Raúl Silva H.,543.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Chiguayante,63.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Concepción,4169.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Costa Mar,159.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Cristo Redentor,1125.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Diagonal Biobío,1156.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,El Arenal,41.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,El Parque,120.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Higueras,104.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Hito Galvarino,343.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Hualqui,62.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Huinca,722.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Intermodal Coronel,934.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Juan Pablo II,716.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,La Leonera,49.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Laguna Quiñenco,990.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Lomas Coloradas,888.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Lorenzo Arenas,87.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Los Canelos,1190.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Los Cóndores,85.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Manquimávida,11.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Mercado,51.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,Pedro Medina,45.0
10,Octubre,subsidio_estudiante_media_superior,Costa Mar,UTFSM,281.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Alborada,62.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,C. Raúl Silva H.,177.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Chiguayante,43.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Concepción,12028.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Costa Mar,1165.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Cristo Redentor,249.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Diagonal Biobío,656.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,El Arenal,32.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,El Parque,79.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Higueras,129.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Hito Galvarino,216.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Hualqui,10.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Huinca,152.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Intermodal Coronel,326.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Juan Pablo II,1226.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,La Leonera,14.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Laguna Quiñenco,424.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Lomas Coloradas,401.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Lorenzo Arenas,25.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Los Canelos,549.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Los Cóndores,90.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Manquimávida,3.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Mercado,31.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,Pedro Medina,8.0
10,Octubre,subsidio_estudiante_media_superior,Cristo Redentor,UTFSM,460.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Alborada,196.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,C. Raúl Silva H.,603.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Chiguayante,91.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Concepción,586.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Costa Mar,695.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Cristo Redentor,284.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Diagonal Biobío,64.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,El Arenal,29.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,El Parque,207.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Higueras,21.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Hito Galvarino,240.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Hualqui,36.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Huinca,291.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Intermodal Coronel,272.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Juan Pablo II,51.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,La Leonera,31.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Laguna Quiñenco,190.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Lomas Coloradas,1091.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Lorenzo Arenas,10.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Los Canelos,364.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Los Cóndores,23.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Manquimávida,12.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Mercado,0.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,Pedro Medina,2.0
10,Octubre,subsidio_estudiante_media_superior,Diagonal Biobío,UTFSM,171.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Alborada,1.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,C. Raúl Silva H.,38.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Chiguayante,15.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Concepción,288.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Costa Mar,39.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Cristo Redentor,30.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Diagonal Biobío,55.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,El Arenal,1.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,El Parque,6.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Higueras,6.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Hito Galvarino,32.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Hualqui,45.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Huinca,11.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Intermodal Coronel,13.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Juan Pablo II,22.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,La Leonera,36.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Laguna Quiñenco,8.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Lomas Coloradas,32.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Lorenzo Arenas,31.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Los Canelos,7.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Los Cóndores,13.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Manquimávida,17.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Mercado,1.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,Pedro Medina,32.0
10,Octubre,subsidio_estudiante_media_superior,El Arenal,UTFSM,101.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Alborada,18.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,C. Raúl Silva H.,88.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Chiguayante,49.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Concepción,1498.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Costa Mar,90.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Cristo Redentor,108.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Diagonal Biobío,422.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,El Arenal,21.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,El Parque,27.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Higueras,55.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Hito Galvarino,63.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Hualqui,21.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Huinca,82.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Intermodal Coronel,122.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Juan Pablo II,238.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,La Leonera,45.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Laguna Quiñenco,168.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Lomas Coloradas,100.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Lorenzo Arenas,6.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Los Canelos,170.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Los Cóndores,27.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Manquimávida,11.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Mercado,12.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,Pedro Medina,21.0
10,Octubre,subsidio_estudiante_media_superior,El Parque,UTFSM,27.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Alborada,2.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,C. Raúl Silva H.,62.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Chiguayante,46.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Concepción,518.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Costa Mar,75.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Cristo Redentor,190.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Diagonal Biobío,18.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,El Arenal,3.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,El Parque,13.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Higueras,7.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Hito Galvarino,59.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Hualqui,77.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Huinca,56.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Intermodal Coronel,149.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Juan Pablo II,49.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,La Leonera,75.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Laguna Quiñenco,97.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Lomas Coloradas,97.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Lorenzo Arenas,47.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Los Canelos,79.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Los Cóndores,24.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Manquimávida,50.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Mercado,10.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,Pedro Medina,78.0
10,Octubre,subsidio_estudiante_media_superior,Higueras,UTFSM,82.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Alborada,25.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,C. Raúl Silva H.,47.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Chiguayante,9.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Concepción,5064.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Costa Mar,343.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Cristo Redentor,185.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Diagonal Biobío,491.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,El Arenal,33.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,El Parque,47.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Higueras,66.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Hito Galvarino,76.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Hualqui,17.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Huinca,138.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Intermodal Coronel,124.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Juan Pablo II,494.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,La Leonera,8.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Laguna Quiñenco,153.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Lomas Coloradas,132.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Lorenzo Arenas,48.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Los Canelos,218.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Los Cóndores,71.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Manquimávida,20.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Mercado,29.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,Pedro Medina,21.0
10,Octubre,subsidio_estudiante_media_superior,Hito Galvarino,UTFSM,160.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Alborada,5.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,C. Raúl Silva H.,12.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Chiguayante,167.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Concepción,1437.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Costa Mar,37.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Cristo Redentor,8.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Diagonal Biobío,53.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,El Arenal,25.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,El Parque,20.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Higueras,80.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Hito Galvarino,6.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Hualqui,13.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Huinca,27.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Intermodal Coronel,27.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Juan Pablo II,24.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,La Leonera,12.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Laguna Quiñenco,6.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Lomas Coloradas,16.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Lorenzo Arenas,40.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Los Canelos,12.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Los Cóndores,79.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Manquimávida,187.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Mercado,63.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Pasajero Lota,0.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,Pedro Medina,388.0
10,Octubre,subsidio_estudiante_media_superior,Hualqui,UTFSM,276.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Alborada,95.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,C. Raúl Silva H.,177.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Chiguayante,13.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Concepcion Centro,0.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Concepción,6346.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Costa Mar,536.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Cristo Redentor,136.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Diagonal Biobío,561.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,El Arenal,15.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,El Parque,65.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Higueras,33.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Hito Galvarino,153.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Hualqui,26.0
10,Octubre,subsidio_estudiante_media_superior,Huinca,Huinca,94.0
