tipo_pasajero,matriz_tarifaria_aplicada,origen,destino,tarifa
normal,Matriz Tarifaria Adulto,Talcamávida,San Miguel,1250.0
normal,Matriz Tarifaria Adulto,Talcamávida,Unihue,680.0
normal,Matriz Tarifaria Adulto,Talcamávida,Valle Chanco,680.0
normal,Matriz Tarifaria Adulto,Talcamávida,Los Acacios,680.0
normal,Matriz Tarifaria Adulto,Talcamávida,Talcamávida,0.0
normal,Matriz Tarifaria Adulto,Talcamávida,Gomero,680.0
normal,Matriz Tarifaria Adulto,Talcamávida,Buenuraqui,1250.0
normal,Matriz Tarifaria Adulto,Talcamávida,San Rosendo,1250.0
normal,Matriz Tarifaria Adulto,Talcamávida,Laja,1250.0
normal,Matriz Tarifaria Adulto,Gomero,Mercado,1360.0
normal,Matriz Tarifaria Adulto,Gomero,El Arenal,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Higueras,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Los Cóndores,1360.0
normal,Matriz Tarifaria Adulto,Gomero,UTFSM,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Lorenzo Arenas,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Concepción,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Chiguayante,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Pedro Medina,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Manquimávida,1360.0
normal,Matriz Tarifaria Adulto,Gomero,La Leonera,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Hualqui,1360.0
normal,Matriz Tarifaria Adulto,Gomero,Quilacoya,1250.0
normal,Matriz Tarifaria Adulto,Gomero,San Miguel,1250.0
normal,Matriz Tarifaria Adulto,Gomero,Unihue,1250.0
normal,Matriz Tarifaria Adulto,Gomero,Valle Chanco,1250.0
normal,Matriz Tarifaria Adulto,Gomero,Los Acacios,680.0
normal,Matriz Tarifaria Adulto,Gomero,Talcamávida,680.0
normal,Matriz Tarifaria Adulto,Gomero,Gomero,0.0
normal,Matriz Tarifaria Adulto,Gomero,Buenuraqui,680.0
normal,Matriz Tarifaria Adulto,Gomero,San Rosendo,1250.0
normal,Matriz Tarifaria Adulto,Gomero,Laja,1250.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Mercado,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,El Arenal,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Higueras,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Los Cóndores,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,UTFSM,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Lorenzo Arenas,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Concepción,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Chiguayante,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Pedro Medina,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Manquimávida,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,La Leonera,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Hualqui,2120.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Quilacoya,1920.0
normal,Matriz Tarifaria Adulto,Buenuraqui,San Miguel,1250.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Unihue,1250.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Valle Chanco,1250.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Los Acacios,1250.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Talcamávida,1250.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Gomero,680.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Buenuraqui,0.0
normal,Matriz Tarifaria Adulto,Buenuraqui,San Rosendo,680.0
normal,Matriz Tarifaria Adulto,Buenuraqui,Laja,1250.0
normal,Matriz Tarifaria Adulto,San Rosendo,Mercado,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,El Arenal,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Higueras,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Los Cóndores,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,UTFSM,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Lorenzo Arenas,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Concepción,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Chiguayante,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Pedro Medina,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Manquimávida,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,La Leonera,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Hualqui,2270.0
normal,Matriz Tarifaria Adulto,San Rosendo,Quilacoya,1920.0
normal,Matriz Tarifaria Adulto,San Rosendo,San Miguel,1920.0
normal,Matriz Tarifaria Adulto,San Rosendo,Unihue,1250.0
normal,Matriz Tarifaria Adulto,San Rosendo,Valle Chanco,1250.0
normal,Matriz Tarifaria Adulto,San Rosendo,Los Acacios,1250.0
normal,Matriz Tarifaria Adulto,San Rosendo,Talcamávida,1250.0
normal,Matriz Tarifaria Adulto,San Rosendo,Gomero,1250.0
normal,Matriz Tarifaria Adulto,San Rosendo,Buenuraqui,680.0
normal,Matriz Tarifaria Adulto,San Rosendo,San Rosendo,0.0
normal,Matriz Tarifaria Adulto,San Rosendo,Laja,680.0
normal,Matriz Tarifaria Adulto,Laja,Mercado,2270.0
normal,Matriz Tarifaria Adulto,Laja,El Arenal,2270.0
normal,Matriz Tarifaria Adulto,Laja,Higueras,2270.0
normal,Matriz Tarifaria Adulto,Laja,Los Cóndores,2270.0
normal,Matriz Tarifaria Adulto,Laja,UTFSM,2270.0
normal,Matriz Tarifaria Adulto,Laja,Lorenzo Arenas,2270.0
normal,Matriz Tarifaria Adulto,Laja,Concepción,2270.0
normal,Matriz Tarifaria Adulto,Laja,Chiguayante,2270.0
normal,Matriz Tarifaria Adulto,Laja,Pedro Medina,2270.0
normal,Matriz Tarifaria Adulto,Laja,Manquimávida,2270.0
normal,Matriz Tarifaria Adulto,Laja,La Leonera,2270.0
normal,Matriz Tarifaria Adulto,Laja,Hualqui,2270.0
normal,Matriz Tarifaria Adulto,Laja,Quilacoya,1920.0
normal,Matriz Tarifaria Adulto,Laja,San Miguel,1920.0
normal,Matriz Tarifaria Adulto,Laja,Unihue,1250.0
normal,Matriz Tarifaria Adulto,Laja,Valle Chanco,1250.0
normal,Matriz Tarifaria Adulto,Laja,Los Acacios,1250.0
normal,Matriz Tarifaria Adulto,Laja,Talcamávida,1250.0
normal,Matriz Tarifaria Adulto,Laja,Gomero,1250.0
normal,Matriz Tarifaria Adulto,Laja,Buenuraqui,1250.0
normal,Matriz Tarifaria Adulto,Laja,San Rosendo,680.0
normal,Matriz Tarifaria Adulto,Laja,Laja,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Mercado,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Mercado,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,El Arenal,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,El Arenal,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Higueras,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Higueras,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Los Cóndores,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Los Cóndores,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,UTFSM,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,UTFSM,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Lorenzo Arenas,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Lorenzo Arenas,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Concepción,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Concepción,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Chiguayante,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Quilacoya,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,San Miguel,610.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Unihue,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Valle Chanco,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Los Acacios,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Talcamávida,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Chiguayante,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Pedro Medina,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Quilacoya,540.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,San Miguel,540.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Unihue,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Valle Chanco,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Los Acacios,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Talcamávida,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Pedro Medina,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Manquimávida,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,La Leonera,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Quilacoya,540.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,San Miguel,540.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Unihue,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Valle Chanco,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Los Acacios,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Talcamávida,630.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Gomero,680.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Buenuraqui,1060.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,San Rosendo,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,Manquimávida,Laja,1140.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Mercado,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,El Arenal,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Higueras,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Los Cóndores,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,UTFSM,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Lorenzo Arenas,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Concepción,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Chiguayante,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Pedro Medina,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Manquimávida,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,La Leonera,0.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Hualqui,290.0
adulto_mayor,Matriz Tarifaria Tercera Edad,La Leonera,Quilacoya,540.0
