tipo_pasajero,origen,destino,matriz_tarifaria_aplicada,tarifa,tiene_tarifa
normal,Los Acacios,Quilacoya,Matriz Tarifaria Adulto,1250.0,True
normal,Los Acacios,San Miguel,Matriz Tarifaria Adulto,1250.0,True
normal,Los Acacios,Unihue,Matriz Tarifaria Adulto,680.0,True
normal,Los Acacios,Valle Chanco,Matriz Tarifaria Adulto,680.0,True
normal,Los Acacios,Los Acacios,Matriz Tarifaria Adulto,0.0,True
normal,Los Acacios,Talcamávida,Matriz Tarifaria Adulto,680.0,True
normal,Los Acacios,Gomero,Matriz Tarifaria Adulto,680.0,True
normal,Los Acacios,Buenuraqui,Matriz Tarifaria Adulto,1250.0,True
normal,Los Acacios,San Rosendo,Matriz Tarifaria Adulto,1250.0,True
normal,Los Acacios,Laja,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,Mercado,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,El Arenal,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,Higueras,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,Los Cóndores,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,UTFSM,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,Lorenzo Arenas,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,Concepción,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,Chiguayante,Matriz Tarifaria Adulto,1360.0,True
normal,Talcamávida,Pedro Medina,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,Manquimávida,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,La Leonera,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,Hualqui,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,Quilacoya,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,San Miguel,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,Unihue,Matriz Tarifaria Adulto,680.0,True
normal,Talcamávida,Valle Chanco,Matriz Tarifaria Adulto,680.0,True
normal,Talcamávida,Los Acacios,Matriz Tarifaria Adulto,680.0,True
normal,Talcamávida,Talcamávida,Matriz Tarifaria Adulto,0.0,True
normal,Talcamávida,Gomero,Matriz Tarifaria Adulto,680.0,True
normal,Talcamávida,Buenuraqui,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,San Rosendo,Matriz Tarifaria Adulto,1250.0,True
normal,Talcamávida,Laja,Matriz Tarifaria Adulto,1250.0,True
normal,Gomero,Mercado,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,El Arenal,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Higueras,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Los Cóndores,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,UTFSM,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Lorenzo Arenas,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Concepción,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Chiguayante,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Pedro Medina,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Manquimávida,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,La Leonera,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Hualqui,Matriz Tarifaria Adulto,1360.0,True
normal,Gomero,Quilacoya,Matriz Tarifaria Adulto,1250.0,True
normal,Gomero,San Miguel,Matriz Tarifaria Adulto,1250.0,True
normal,Gomero,Unihue,Matriz Tarifaria Adulto,1250.0,True
normal,Gomero,Valle Chanco,Matriz Tarifaria Adulto,1250.0,True
normal,Gomero,Los Acacios,Matriz Tarifaria Adulto,680.0,True
normal,Gomero,Talcamávida,Matriz Tarifaria Adulto,680.0,True
normal,Gomero,Gomero,Matriz Tarifaria Adulto,0.0,True
normal,Gomero,Buenuraqui,Matriz Tarifaria Adulto,680.0,True
normal,Gomero,San Rosendo,Matriz Tarifaria Adulto,1250.0,True
normal,Gomero,Laja,Matriz Tarifaria Adulto,1250.0,True
normal,Buenuraqui,Mercado,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,El Arenal,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Higueras,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Los Cóndores,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,UTFSM,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Lorenzo Arenas,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Concepción,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Chiguayante,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Pedro Medina,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Manquimávida,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,La Leonera,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Hualqui,Matriz Tarifaria Adulto,2120.0,True
normal,Buenuraqui,Quilacoya,Matriz Tarifaria Adulto,1920.0,True
normal,Buenuraqui,San Miguel,Matriz Tarifaria Adulto,1250.0,True
normal,Buenuraqui,Unihue,Matriz Tarifaria Adulto,1250.0,True
normal,Buenuraqui,Valle Chanco,Matriz Tarifaria Adulto,1250.0,True
normal,Buenuraqui,Los Acacios,Matriz Tarifaria Adulto,1250.0,True
normal,Buenuraqui,Talcamávida,Matriz Tarifaria Adulto,1250.0,True
normal,Buenuraqui,Gomero,Matriz Tarifaria Adulto,680.0,True
normal,Buenuraqui,Buenuraqui,Matriz Tarifaria Adulto,0.0,True
normal,Buenuraqui,San Rosendo,Matriz Tarifaria Adulto,680.0,True
normal,Buenuraqui,Laja,Matriz Tarifaria Adulto,1250.0,True
normal,San Rosendo,Mercado,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,El Arenal,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Higueras,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Los Cóndores,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,UTFSM,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Lorenzo Arenas,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Concepción,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Chiguayante,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Pedro Medina,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Manquimávida,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,La Leonera,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Hualqui,Matriz Tarifaria Adulto,2270.0,True
normal,San Rosendo,Quilacoya,Matriz Tarifaria Adulto,1920.0,True
normal,San Rosendo,San Miguel,Matriz Tarifaria Adulto,1920.0,True
normal,San Rosendo,Unihue,Matriz Tarifaria Adulto,1250.0,True
normal,San Rosendo,Valle Chanco,Matriz Tarifaria Adulto,1250.0,True
normal,San Rosendo,Los Acacios,Matriz Tarifaria Adulto,1250.0,True
normal,San Rosendo,Talcamávida,Matriz Tarifaria Adulto,1250.0,True
normal,San Rosendo,Gomero,Matriz Tarifaria Adulto,1250.0,True
normal,San Rosendo,Buenuraqui,Matriz Tarifaria Adulto,680.0,True
normal,San Rosendo,San Rosendo,Matriz Tarifaria Adulto,0.0,True
normal,San Rosendo,Laja,Matriz Tarifaria Adulto,680.0,True
normal,Laja,Mercado,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,El Arenal,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Higueras,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Los Cóndores,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,UTFSM,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Lorenzo Arenas,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Concepción,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Chiguayante,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Pedro Medina,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Manquimávida,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,La Leonera,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Hualqui,Matriz Tarifaria Adulto,2270.0,True
normal,Laja,Quilacoya,Matriz Tarifaria Adulto,1920.0,True
normal,Laja,San Miguel,Matriz Tarifaria Adulto,1920.0,True
normal,Laja,Unihue,Matriz Tarifaria Adulto,1250.0,True
normal,Laja,Valle Chanco,Matriz Tarifaria Adulto,1250.0,True
normal,Laja,Los Acacios,Matriz Tarifaria Adulto,1250.0,True
normal,Laja,Talcamávida,Matriz Tarifaria Adulto,1250.0,True
normal,Laja,Gomero,Matriz Tarifaria Adulto,1250.0,True
normal,Laja,Buenuraqui,Matriz Tarifaria Adulto,1250.0,True
normal,Laja,San Rosendo,Matriz Tarifaria Adulto,680.0,True
normal,Laja,Laja,Matriz Tarifaria Adulto,0.0,True
adulto_mayor,Mercado,Mercado,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,Mercado,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Mercado,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Mercado,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Mercado,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Mercado,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Mercado,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Mercado,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Mercado,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Mercado,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,Mercado,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Mercado,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,El Arenal,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,El Arenal,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,El Arenal,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,El Arenal,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,El Arenal,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,El Arenal,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,El Arenal,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,El Arenal,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,El Arenal,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,El Arenal,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,El Arenal,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,El Arenal,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,El Arenal,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Higueras,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Higueras,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,Higueras,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Higueras,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Higueras,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Higueras,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Higueras,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Higueras,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Higueras,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Higueras,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Higueras,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,Higueras,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Higueras,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Los Cóndores,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Los Cóndores,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,Los Cóndores,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Los Cóndores,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Los Cóndores,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Los Cóndores,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Los Cóndores,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Los Cóndores,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Los Cóndores,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Los Cóndores,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Los Cóndores,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,Los Cóndores,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Los Cóndores,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,UTFSM,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,UTFSM,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,UTFSM,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,UTFSM,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,UTFSM,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,UTFSM,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,UTFSM,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,UTFSM,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,UTFSM,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,UTFSM,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,UTFSM,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,UTFSM,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,UTFSM,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Lorenzo Arenas,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,Lorenzo Arenas,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Lorenzo Arenas,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Lorenzo Arenas,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Lorenzo Arenas,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Lorenzo Arenas,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Lorenzo Arenas,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Lorenzo Arenas,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Lorenzo Arenas,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Lorenzo Arenas,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,Lorenzo Arenas,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Lorenzo Arenas,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Concepción,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Concepción,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,Concepción,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Concepción,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Concepción,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Concepción,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Concepción,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Concepción,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Concepción,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Concepción,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Concepción,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,Concepción,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Concepción,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Chiguayante,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Chiguayante,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,Chiguayante,Pedro Medina,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Hualqui,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Chiguayante,Quilacoya,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Chiguayante,San Miguel,Matriz Tarifaria Tercera Edad,610.0,True
adulto_mayor,Chiguayante,Unihue,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Chiguayante,Valle Chanco,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Chiguayante,Los Acacios,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Chiguayante,Talcamávida,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Chiguayante,Gomero,Matriz Tarifaria Tercera Edad,680.0,True
adulto_mayor,Chiguayante,Buenuraqui,Matriz Tarifaria Tercera Edad,1060.0,True
adulto_mayor,Chiguayante,San Rosendo,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Chiguayante,Laja,Matriz Tarifaria Tercera Edad,1140.0,True
adulto_mayor,Pedro Medina,Mercado,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,El Arenal,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,Higueras,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,Los Cóndores,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,UTFSM,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,Lorenzo Arenas,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,Concepción,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,Chiguayante,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,Pedro Medina,Matriz Tarifaria Tercera Edad,0.0,True
adulto_mayor,Pedro Medina,Manquimávida,Matriz Tarifaria Tercera Edad,290.0,True
adulto_mayor,Pedro Medina,La Leonera,Matriz Tarifaria Tercera Edad,290.0,True
