mes,tipo_pasajero,nombre_visual,origen,destino,viajes_observados,participacion_od_tipo_mes
1,discapacitado,Discapacitado,San Miguel,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,UTFSM,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Lorenzo Arenas,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Concepción,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Chiguayante,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,San Miguel,Pedro Medina,2.0,0.001467351430667645
1,discapacitado,Discapacitado,San Miguel,Manquimávida,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,La Leonera,2.0,0.001467351430667645
1,discapacitado,Discapacitado,San Miguel,Hualqui,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,San Miguel,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,San Miguel,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Unihue,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,San Miguel,Valle Chanco,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Los Acacios,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Talcamávida,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Gomero,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,San Rosendo,0.0,0.0
1,discapacitado,Discapacitado,San Miguel,Laja,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Unihue,Mercado,9.0,0.006603081438004402
1,discapacitado,Discapacitado,Unihue,El Arenal,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,Higueras,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Unihue,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,Unihue,UTFSM,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,Lorenzo Arenas,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,Concepción,70.0,0.05135730007336757
1,discapacitado,Discapacitado,Unihue,Chiguayante,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,Pedro Medina,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,Manquimávida,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,La Leonera,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,Hualqui,8.0,0.00586940572267058
1,discapacitado,Discapacitado,Unihue,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,Unihue,San Miguel,4.0,0.00293470286133529
1,discapacitado,Discapacitado,Unihue,Unihue,0.0,0.0
1,discapacitado,Discapacitado,Unihue,Valle Chanco,0.0,0.0
1,discapacitado,Discapacitado,Unihue,Los Acacios,0.0,0.0
1,discapacitado,Discapacitado,Unihue,Talcamávida,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Unihue,Gomero,0.0,0.0
1,discapacitado,Discapacitado,Unihue,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,Unihue,San Rosendo,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Unihue,Laja,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Valle Chanco,Mercado,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Valle Chanco,El Arenal,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Higueras,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Valle Chanco,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,UTFSM,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Lorenzo Arenas,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Valle Chanco,Concepción,16.0,0.01173881144534116
1,discapacitado,Discapacitado,Valle Chanco,Chiguayante,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Pedro Medina,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Valle Chanco,Manquimávida,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,La Leonera,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Valle Chanco,Hualqui,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Valle Chanco,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,San Miguel,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Unihue,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Valle Chanco,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Los Acacios,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Talcamávida,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Gomero,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,San Rosendo,0.0,0.0
1,discapacitado,Discapacitado,Valle Chanco,Laja,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Los Acacios,Mercado,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Los Acacios,El Arenal,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Higueras,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,UTFSM,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Los Acacios,Lorenzo Arenas,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Concepción,39.0,0.028613352898019074
1,discapacitado,Discapacitado,Los Acacios,Chiguayante,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Los Acacios,Pedro Medina,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Manquimávida,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,La Leonera,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Los Acacios,Hualqui,5.0,0.003668378576669112
1,discapacitado,Discapacitado,Los Acacios,Quilacoya,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Los Acacios,San Miguel,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Unihue,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Valle Chanco,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Los Acacios,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Talcamávida,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Gomero,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Los Acacios,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,San Rosendo,0.0,0.0
1,discapacitado,Discapacitado,Los Acacios,Laja,11.0,0.008070432868672046
1,discapacitado,Discapacitado,Talcamávida,Mercado,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Talcamávida,El Arenal,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,Higueras,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,UTFSM,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,Lorenzo Arenas,6.0,0.004402054292002935
1,discapacitado,Discapacitado,Talcamávida,Concepción,79.0,0.05796038151137197
1,discapacitado,Discapacitado,Talcamávida,Chiguayante,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Talcamávida,Pedro Medina,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Talcamávida,Manquimávida,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Talcamávida,La Leonera,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Talcamávida,Hualqui,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Talcamávida,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,San Miguel,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,Unihue,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,Valle Chanco,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Talcamávida,Los Acacios,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Talcamávida,Talcamávida,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,Gomero,0.0,0.0
1,discapacitado,Discapacitado,Talcamávida,Buenuraqui,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Talcamávida,San Rosendo,5.0,0.003668378576669112
1,discapacitado,Discapacitado,Talcamávida,Laja,19.0,0.013939838591342627
1,discapacitado,Discapacitado,Gomero,Mercado,0.0,0.0
1,discapacitado,Discapacitado,Gomero,El Arenal,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Higueras,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,Gomero,UTFSM,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Lorenzo Arenas,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Concepción,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Chiguayante,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Pedro Medina,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Manquimávida,0.0,0.0
1,discapacitado,Discapacitado,Gomero,La Leonera,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Gomero,Hualqui,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,Gomero,San Miguel,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Unihue,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Valle Chanco,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Los Acacios,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Talcamávida,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Gomero,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,Gomero,San Rosendo,0.0,0.0
1,discapacitado,Discapacitado,Gomero,Laja,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Mercado,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,El Arenal,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Higueras,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,UTFSM,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Buenuraqui,Lorenzo Arenas,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Concepción,12.0,0.00880410858400587
1,discapacitado,Discapacitado,Buenuraqui,Chiguayante,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Buenuraqui,Pedro Medina,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Manquimávida,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,La Leonera,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Hualqui,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,San Miguel,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Unihue,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Valle Chanco,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Los Acacios,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Talcamávida,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Gomero,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,San Rosendo,0.0,0.0
1,discapacitado,Discapacitado,Buenuraqui,Laja,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Mercado,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,El Arenal,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,San Rosendo,Higueras,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Los Cóndores,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,UTFSM,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,San Rosendo,Lorenzo Arenas,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Concepción,17.0,0.012472487160674981
1,discapacitado,Discapacitado,San Rosendo,Chiguayante,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,San Rosendo,Pedro Medina,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Manquimávida,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,San Rosendo,La Leonera,2.0,0.001467351430667645
1,discapacitado,Discapacitado,San Rosendo,Hualqui,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,San Miguel,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Unihue,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Valle Chanco,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Los Acacios,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Talcamávida,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Gomero,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,San Rosendo,0.0,0.0
1,discapacitado,Discapacitado,San Rosendo,Laja,0.0,0.0
1,discapacitado,Discapacitado,Laja,Mercado,23.0,0.016874541452677916
1,discapacitado,Discapacitado,Laja,El Arenal,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Laja,Higueras,6.0,0.004402054292002935
1,discapacitado,Discapacitado,Laja,Los Cóndores,10.0,0.007336757153338224
1,discapacitado,Discapacitado,Laja,UTFSM,15.0,0.011005135730007337
1,discapacitado,Discapacitado,Laja,Lorenzo Arenas,0.0,0.0
1,discapacitado,Discapacitado,Laja,Concepción,203.0,0.14893617021276595
1,discapacitado,Discapacitado,Laja,Chiguayante,12.0,0.00880410858400587
1,discapacitado,Discapacitado,Laja,Pedro Medina,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Laja,Manquimávida,7.0,0.005135730007336757
1,discapacitado,Discapacitado,Laja,La Leonera,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Laja,Hualqui,5.0,0.003668378576669112
1,discapacitado,Discapacitado,Laja,Quilacoya,0.0,0.0
1,discapacitado,Discapacitado,Laja,San Miguel,2.0,0.001467351430667645
1,discapacitado,Discapacitado,Laja,Unihue,3.0,0.0022010271460014674
1,discapacitado,Discapacitado,Laja,Valle Chanco,1.0,0.0007336757153338225
1,discapacitado,Discapacitado,Laja,Los Acacios,18.0,0.013206162876008804
1,discapacitado,Discapacitado,Laja,Talcamávida,14.0,0.010271460014673514
1,discapacitado,Discapacitado,Laja,Gomero,0.0,0.0
1,discapacitado,Discapacitado,Laja,Buenuraqui,0.0,0.0
1,discapacitado,Discapacitado,Laja,San Rosendo,0.0,0.0
1,discapacitado,Discapacitado,Laja,Laja,0.0,0.0
1,delegacion,Delegación,Mercado,Mercado,0.0,0.0
1,delegacion,Delegación,Mercado,El Arenal,0.0,0.0
1,delegacion,Delegación,Mercado,Higueras,0.0,0.0
1,delegacion,Delegación,Mercado,Los Cóndores,0.0,0.0
1,delegacion,Delegación,Mercado,UTFSM,0.0,0.0
1,delegacion,Delegación,Mercado,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,Mercado,Concepción,0.0,0.0
1,delegacion,Delegación,Mercado,Chiguayante,0.0,0.0
1,delegacion,Delegación,Mercado,Pedro Medina,0.0,0.0
1,delegacion,Delegación,Mercado,Manquimávida,0.0,0.0
1,delegacion,Delegación,Mercado,La Leonera,0.0,0.0
1,delegacion,Delegación,Mercado,Hualqui,0.0,0.0
1,delegacion,Delegación,Mercado,Quilacoya,0.0,0.0
1,delegacion,Delegación,Mercado,San Miguel,0.0,0.0
1,delegacion,Delegación,Mercado,Unihue,0.0,0.0
1,delegacion,Delegación,Mercado,Valle Chanco,0.0,0.0
1,delegacion,Delegación,Mercado,Los Acacios,0.0,0.0
1,delegacion,Delegación,Mercado,Talcamávida,0.0,0.0
1,delegacion,Delegación,Mercado,Gomero,0.0,0.0
1,delegacion,Delegación,Mercado,Buenuraqui,0.0,0.0
1,delegacion,Delegación,Mercado,San Rosendo,0.0,0.0
1,delegacion,Delegación,Mercado,Laja,0.0,0.0
1,delegacion,Delegación,El Arenal,Mercado,0.0,0.0
1,delegacion,Delegación,El Arenal,El Arenal,0.0,0.0
1,delegacion,Delegación,El Arenal,Higueras,0.0,0.0
1,delegacion,Delegación,El Arenal,Los Cóndores,0.0,0.0
1,delegacion,Delegación,El Arenal,UTFSM,0.0,0.0
1,delegacion,Delegación,El Arenal,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,El Arenal,Concepción,0.0,0.0
1,delegacion,Delegación,El Arenal,Chiguayante,0.0,0.0
1,delegacion,Delegación,El Arenal,Pedro Medina,0.0,0.0
1,delegacion,Delegación,El Arenal,Manquimávida,0.0,0.0
1,delegacion,Delegación,El Arenal,La Leonera,0.0,0.0
1,delegacion,Delegación,El Arenal,Hualqui,0.0,0.0
1,delegacion,Delegación,El Arenal,Quilacoya,0.0,0.0
1,delegacion,Delegación,El Arenal,San Miguel,0.0,0.0
1,delegacion,Delegación,El Arenal,Unihue,0.0,0.0
1,delegacion,Delegación,El Arenal,Valle Chanco,0.0,0.0
1,delegacion,Delegación,El Arenal,Los Acacios,0.0,0.0
1,delegacion,Delegación,El Arenal,Talcamávida,0.0,0.0
1,delegacion,Delegación,El Arenal,Gomero,0.0,0.0
1,delegacion,Delegación,El Arenal,Buenuraqui,0.0,0.0
1,delegacion,Delegación,El Arenal,San Rosendo,2.0,0.11764705882352941
1,delegacion,Delegación,El Arenal,Laja,7.0,0.4117647058823529
1,delegacion,Delegación,Higueras,Mercado,0.0,0.0
1,delegacion,Delegación,Higueras,El Arenal,0.0,0.0
1,delegacion,Delegación,Higueras,Higueras,0.0,0.0
1,delegacion,Delegación,Higueras,Los Cóndores,0.0,0.0
1,delegacion,Delegación,Higueras,UTFSM,0.0,0.0
1,delegacion,Delegación,Higueras,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,Higueras,Concepción,0.0,0.0
1,delegacion,Delegación,Higueras,Chiguayante,0.0,0.0
1,delegacion,Delegación,Higueras,Pedro Medina,0.0,0.0
1,delegacion,Delegación,Higueras,Manquimávida,0.0,0.0
1,delegacion,Delegación,Higueras,La Leonera,0.0,0.0
1,delegacion,Delegación,Higueras,Hualqui,0.0,0.0
1,delegacion,Delegación,Higueras,Quilacoya,0.0,0.0
1,delegacion,Delegación,Higueras,San Miguel,0.0,0.0
1,delegacion,Delegación,Higueras,Unihue,0.0,0.0
1,delegacion,Delegación,Higueras,Valle Chanco,0.0,0.0
1,delegacion,Delegación,Higueras,Los Acacios,0.0,0.0
1,delegacion,Delegación,Higueras,Talcamávida,0.0,0.0
1,delegacion,Delegación,Higueras,Gomero,0.0,0.0
1,delegacion,Delegación,Higueras,Buenuraqui,0.0,0.0
1,delegacion,Delegación,Higueras,San Rosendo,0.0,0.0
1,delegacion,Delegación,Higueras,Laja,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Mercado,0.0,0.0
1,delegacion,Delegación,Los Cóndores,El Arenal,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Higueras,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Los Cóndores,0.0,0.0
1,delegacion,Delegación,Los Cóndores,UTFSM,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Concepción,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Chiguayante,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Pedro Medina,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Manquimávida,0.0,0.0
1,delegacion,Delegación,Los Cóndores,La Leonera,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Hualqui,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Quilacoya,0.0,0.0
1,delegacion,Delegación,Los Cóndores,San Miguel,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Unihue,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Valle Chanco,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Los Acacios,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Talcamávida,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Gomero,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Buenuraqui,0.0,0.0
1,delegacion,Delegación,Los Cóndores,San Rosendo,0.0,0.0
1,delegacion,Delegación,Los Cóndores,Laja,0.0,0.0
1,delegacion,Delegación,UTFSM,Mercado,0.0,0.0
1,delegacion,Delegación,UTFSM,El Arenal,0.0,0.0
1,delegacion,Delegación,UTFSM,Higueras,0.0,0.0
1,delegacion,Delegación,UTFSM,Los Cóndores,0.0,0.0
1,delegacion,Delegación,UTFSM,UTFSM,0.0,0.0
1,delegacion,Delegación,UTFSM,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,UTFSM,Concepción,0.0,0.0
1,delegacion,Delegación,UTFSM,Chiguayante,0.0,0.0
1,delegacion,Delegación,UTFSM,Pedro Medina,0.0,0.0
1,delegacion,Delegación,UTFSM,Manquimávida,0.0,0.0
1,delegacion,Delegación,UTFSM,La Leonera,0.0,0.0
1,delegacion,Delegación,UTFSM,Hualqui,0.0,0.0
1,delegacion,Delegación,UTFSM,Quilacoya,0.0,0.0
1,delegacion,Delegación,UTFSM,San Miguel,0.0,0.0
1,delegacion,Delegación,UTFSM,Unihue,0.0,0.0
1,delegacion,Delegación,UTFSM,Valle Chanco,0.0,0.0
1,delegacion,Delegación,UTFSM,Los Acacios,0.0,0.0
1,delegacion,Delegación,UTFSM,Talcamávida,0.0,0.0
1,delegacion,Delegación,UTFSM,Gomero,0.0,0.0
1,delegacion,Delegación,UTFSM,Buenuraqui,0.0,0.0
1,delegacion,Delegación,UTFSM,San Rosendo,0.0,0.0
1,delegacion,Delegación,UTFSM,Laja,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Mercado,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,El Arenal,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Higueras,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Los Cóndores,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,UTFSM,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Concepción,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Chiguayante,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Pedro Medina,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Manquimávida,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,La Leonera,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Hualqui,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Quilacoya,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,San Miguel,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Unihue,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Valle Chanco,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Los Acacios,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Talcamávida,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Gomero,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Buenuraqui,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,San Rosendo,0.0,0.0
1,delegacion,Delegación,Lorenzo Arenas,Laja,0.0,0.0
1,delegacion,Delegación,Concepción,Mercado,0.0,0.0
1,delegacion,Delegación,Concepción,El Arenal,0.0,0.0
1,delegacion,Delegación,Concepción,Higueras,0.0,0.0
1,delegacion,Delegación,Concepción,Los Cóndores,0.0,0.0
1,delegacion,Delegación,Concepción,UTFSM,0.0,0.0
1,delegacion,Delegación,Concepción,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,Concepción,Concepción,0.0,0.0
1,delegacion,Delegación,Concepción,Chiguayante,0.0,0.0
1,delegacion,Delegación,Concepción,Pedro Medina,0.0,0.0
1,delegacion,Delegación,Concepción,Manquimávida,0.0,0.0
1,delegacion,Delegación,Concepción,La Leonera,0.0,0.0
1,delegacion,Delegación,Concepción,Hualqui,0.0,0.0
1,delegacion,Delegación,Concepción,Quilacoya,0.0,0.0
1,delegacion,Delegación,Concepción,San Miguel,0.0,0.0
1,delegacion,Delegación,Concepción,Unihue,0.0,0.0
1,delegacion,Delegación,Concepción,Valle Chanco,0.0,0.0
1,delegacion,Delegación,Concepción,Los Acacios,0.0,0.0
1,delegacion,Delegación,Concepción,Talcamávida,0.0,0.0
1,delegacion,Delegación,Concepción,Gomero,0.0,0.0
1,delegacion,Delegación,Concepción,Buenuraqui,0.0,0.0
1,delegacion,Delegación,Concepción,San Rosendo,0.0,0.0
1,delegacion,Delegación,Concepción,Laja,0.0,0.0
1,delegacion,Delegación,Chiguayante,Mercado,0.0,0.0
1,delegacion,Delegación,Chiguayante,El Arenal,0.0,0.0
1,delegacion,Delegación,Chiguayante,Higueras,0.0,0.0
1,delegacion,Delegación,Chiguayante,Los Cóndores,0.0,0.0
1,delegacion,Delegación,Chiguayante,UTFSM,0.0,0.0
1,delegacion,Delegación,Chiguayante,Lorenzo Arenas,0.0,0.0
1,delegacion,Delegación,Chiguayante,Concepción,0.0,0.0
1,delegacion,Delegación,Chiguayante,Chiguayante,0.0,0.0
