periodo,mes,tipo_pasajero,origen,destino,factor_od
2027-01,1,Normal,Alborada,Higueras,0.0001612973059683993
2027-01,1,Normal,Alborada,El Arenal,0.00012372862738073258
2027-01,1,Normal,Alborada,Mercado,0.00010249357079591147
2027-01,1,Normal,Alborada,Juan Pablo II,0.0009672674814139876
2027-01,1,Normal,Alborada,Diagonal Biobío,0.0007100981174476029
2027-01,1,Normal,Alborada,Alborada,0.00013159000415125598
2027-01,1,Normal,Alborada,Costa Mar,0.0002458930465428127
2027-01,1,Normal,Alborada,El Parque,0.000359812038949655
2027-01,1,Normal,Alborada,Lomas Coloradas,0.0011123919389189464
2027-01,1,Normal,Alborada,C. Raúl Silva H.,0.0005819775583940215
2027-01,1,Normal,Alborada,Hito Galvarino,0.0004060943695569928
2027-01,1,Normal,Alborada,Los Canelos,0.0007174515204844376
2027-01,1,Normal,Alborada,Huinca,0.00042799275600365283
2027-01,1,Normal,Alborada,Cristo Redentor,0.0007554541516025775
2027-01,1,Normal,Alborada,Laguna Quiñenco,0.0007395063052760179
2027-01,1,Normal,Alborada,Intermodal Coronel,0.0009749145716515907
2027-01,1,Normal,Alborada,Pasajero Lota,0.0
2027-01,1,Normal,Alborada,Concepción Centro,0.0
2027-01,1,Normal,Costa Mar,Hualqui,0.0005795753464393901
2027-01,1,Normal,Costa Mar,La Leonera,0.0004987582931283897
2027-01,1,Normal,Costa Mar,Manquimávida,0.00030918671668383
2027-01,1,Normal,Costa Mar,Pedro Medina,0.0003545105486327007
2027-01,1,Normal,Costa Mar,Chiguayante,0.000526426612018908
2027-01,1,Normal,Costa Mar,Concepción,0.01819184562471319
2027-01,1,Normal,Costa Mar,Lorenzo Arenas,0.00045048285455857374
2027-01,1,Normal,Costa Mar,UTFSM,0.0006562275126351375
2027-01,1,Normal,Costa Mar,Los Cóndores,0.0005167639860504644
2027-01,1,Normal,Costa Mar,Higueras,0.000552310715713247
2027-01,1,Normal,Costa Mar,El Arenal,0.00042503224403535593
2027-01,1,Normal,Costa Mar,Mercado,0.0005405671201054609
2027-01,1,Normal,Costa Mar,Juan Pablo II,0.004031176700456483
2027-01,1,Normal,Costa Mar,Diagonal Biobío,0.0024606090190773403
2027-01,1,Normal,Costa Mar,Alborada,0.0002475982062081923
2027-01,1,Normal,Costa Mar,Costa Mar,0.0005241212778715944
2027-01,1,Normal,Costa Mar,El Parque,0.0013546349317930272
2027-01,1,Normal,Costa Mar,Lomas Coloradas,0.004260572863353157
2027-01,1,Normal,Costa Mar,C. Raúl Silva H.,0.0023895517212149707
2027-01,1,Normal,Costa Mar,Hito Galvarino,0.0016215415739221275
2027-01,1,Normal,Costa Mar,Los Canelos,0.002843788426852632
2027-01,1,Normal,Costa Mar,Huinca,0.0014964659196285107
2027-01,1,Normal,Costa Mar,Cristo Redentor,0.0027011133731719957
2027-01,1,Normal,Costa Mar,Laguna Quiñenco,0.0030957186898995484
2027-01,1,Normal,Costa Mar,Intermodal Coronel,0.0044000108334048904
2027-01,1,Normal,Costa Mar,Pasajero Lota,0.0
2027-01,1,Normal,Costa Mar,Concepción Centro,0.0
2027-01,1,Normal,El Parque,Hualqui,0.0004182275499016606
2027-01,1,Normal,El Parque,La Leonera,0.00036932319066505125
2027-01,1,Normal,El Parque,Manquimávida,0.00022167276267875036
2027-01,1,Normal,El Parque,Pedro Medina,0.0001834521348144624
2027-01,1,Normal,El Parque,Chiguayante,0.00030475876030361827
2027-01,1,Normal,El Parque,Concepción,0.010446631481811157
2027-01,1,Normal,El Parque,Lorenzo Arenas,0.00013587089227128093
2027-01,1,Normal,El Parque,UTFSM,0.00026353844851411193
2027-01,1,Normal,El Parque,Los Cóndores,0.00034818913428738064
2027-01,1,Normal,El Parque,Higueras,0.00027763710260641784
2027-01,1,Normal,El Parque,El Arenal,0.0001797709280728723
2027-01,1,Normal,El Parque,Mercado,0.00030943434886807693
2027-01,1,Normal,El Parque,Juan Pablo II,0.0014307498985641706
2027-01,1,Normal,El Parque,Diagonal Biobío,0.001392949043658472
2027-01,1,Normal,El Parque,Alborada,0.00033646316795061734
2027-01,1,Normal,El Parque,Costa Mar,0.0011234152698628458
2027-01,1,Normal,El Parque,El Parque,0.0001965488648318198
2027-01,1,Normal,El Parque,Lomas Coloradas,0.0018141277033080737
2027-01,1,Normal,El Parque,C. Raúl Silva H.,0.0012352936333140416
2027-01,1,Normal,El Parque,Hito Galvarino,0.0007109278493816577
2027-01,1,Normal,El Parque,Los Canelos,0.002023681473393958
2027-01,1,Normal,El Parque,Huinca,0.001233083362209651
2027-01,1,Normal,El Parque,Cristo Redentor,0.0020695544620109294
2027-01,1,Normal,El Parque,Laguna Quiñenco,0.0022797155918733982
2027-01,1,Normal,El Parque,Intermodal Coronel,0.002265446886336285
2027-01,1,Normal,El Parque,Pasajero Lota,0.0
2027-01,1,Normal,El Parque,Concepción Centro,0.0
2027-01,1,Normal,Lomas Coloradas,Hualqui,0.0005198427664750591
2027-01,1,Normal,Lomas Coloradas,La Leonera,0.0004998370128991729
2027-01,1,Normal,Lomas Coloradas,Manquimávida,0.00031428141146022176
2027-01,1,Normal,Lomas Coloradas,Pedro Medina,0.0002743293185905843
2027-01,1,Normal,Lomas Coloradas,Chiguayante,0.0005845287626053736
2027-01,1,Normal,Lomas Coloradas,Concepción,0.027442908944367624
2027-01,1,Normal,Lomas Coloradas,Lorenzo Arenas,0.00027987348986200055
2027-01,1,Normal,Lomas Coloradas,UTFSM,0.0003969912779207941
2027-01,1,Normal,Lomas Coloradas,Los Cóndores,0.0006081337539331
2027-01,1,Normal,Lomas Coloradas,Higueras,0.0007322759488870736
2027-01,1,Normal,Lomas Coloradas,El Arenal,0.0003852515833894535
2027-01,1,Normal,Lomas Coloradas,Mercado,0.0006093787987622048
2027-01,1,Normal,Lomas Coloradas,Juan Pablo II,0.005454174745257034
2027-01,1,Normal,Lomas Coloradas,Diagonal Biobío,0.003488467242348253
2027-01,1,Normal,Lomas Coloradas,Alborada,0.0009514268606666322
2027-01,1,Normal,Lomas Coloradas,Costa Mar,0.0035392889692737704
2027-01,1,Normal,Lomas Coloradas,El Parque,0.0014977698129432628
2027-01,1,Normal,Lomas Coloradas,Lomas Coloradas,0.0005491964013232189
2027-01,1,Normal,Lomas Coloradas,C. Raúl Silva H.,0.0017413202922069541
2027-01,1,Normal,Lomas Coloradas,Hito Galvarino,0.0012796241707072758
2027-01,1,Normal,Lomas Coloradas,Los Canelos,0.0031482357901556493
2027-01,1,Normal,Lomas Coloradas,Huinca,0.0018770277128290886
2027-01,1,Normal,Lomas Coloradas,Cristo Redentor,0.0028511746105749102
2027-01,1,Normal,Lomas Coloradas,Laguna Quiñenco,0.0029617569621624407
2027-01,1,Normal,Lomas Coloradas,Intermodal Coronel,0.004199437811939523
2027-01,1,Normal,Lomas Coloradas,Pasajero Lota,0.0
2027-01,1,Normal,Lomas Coloradas,Concepción Centro,0.0
2027-01,1,Normal,C. Raúl Silva H.,Hualqui,0.0003770097340474293
2027-01,1,Normal,C. Raúl Silva H.,La Leonera,0.00029237317163053044
2027-01,1,Normal,C. Raúl Silva H.,Manquimávida,0.00020590846550099578
2027-01,1,Normal,C. Raúl Silva H.,Pedro Medina,0.0001943780457127415
2027-01,1,Normal,C. Raúl Silva H.,Chiguayante,0.000296149002785004
2027-01,1,Normal,C. Raúl Silva H.,Concepción,0.02055552742910681
2027-01,1,Normal,C. Raúl Silva H.,Lorenzo Arenas,0.00037310098317914076
2027-01,1,Normal,C. Raúl Silva H.,UTFSM,0.0003797640370705278
2027-01,1,Normal,C. Raúl Silva H.,Los Cóndores,0.00044139648651423584
2027-01,1,Normal,C. Raúl Silva H.,Higueras,0.000557199910589992
2027-01,1,Normal,C. Raúl Silva H.,El Arenal,0.0002907954369852824
2027-01,1,Normal,C. Raúl Silva H.,Mercado,0.0006430534747442856
2027-01,1,Normal,C. Raúl Silva H.,Juan Pablo II,0.004577133981517283
2027-01,1,Normal,C. Raúl Silva H.,Diagonal Biobío,0.0023731863520534153
2027-01,1,Normal,C. Raúl Silva H.,Alborada,0.0006302844470540842
2027-01,1,Normal,C. Raúl Silva H.,Costa Mar,0.0020147078105349756
2027-01,1,Normal,C. Raúl Silva H.,El Parque,0.0012179912978974004
2027-01,1,Normal,C. Raúl Silva H.,Lomas Coloradas,0.0018570284629042398
2027-01,1,Normal,C. Raúl Silva H.,C. Raúl Silva H.,0.000412296489018451
2027-01,1,Normal,C. Raúl Silva H.,Hito Galvarino,0.0008243762524599504
2027-01,1,Normal,C. Raúl Silva H.,Los Canelos,0.0019422250612088107
2027-01,1,Normal,C. Raúl Silva H.,Huinca,0.0010599408283158492
2027-01,1,Normal,C. Raúl Silva H.,Cristo Redentor,0.001699115725279829
2027-01,1,Normal,C. Raúl Silva H.,Laguna Quiñenco,0.0019353256132068216
2027-01,1,Normal,C. Raúl Silva H.,Intermodal Coronel,0.003056192298032981
2027-01,1,Normal,C. Raúl Silva H.,Pasajero Lota,0.0
2027-01,1,Normal,C. Raúl Silva H.,Concepción Centro,0.0
2027-01,1,Normal,Hito Galvarino,Hualqui,0.0002134481884275236
2027-01,1,Normal,Hito Galvarino,La Leonera,0.00021782120211302086
2027-01,1,Normal,Hito Galvarino,Manquimávida,0.00016939200056128472
2027-01,1,Normal,Hito Galvarino,Pedro Medina,0.00020165958629229312
2027-01,1,Normal,Hito Galvarino,Chiguayante,0.00015217355483742616
2027-01,1,Normal,Hito Galvarino,Concepción,0.011150847571654875
2027-01,1,Normal,Hito Galvarino,Lorenzo Arenas,0.00020911391373391527
2027-01,1,Normal,Hito Galvarino,UTFSM,0.00020840088914335735
2027-01,1,Normal,Hito Galvarino,Los Cóndores,0.0003136348799280061
2027-01,1,Normal,Hito Galvarino,Higueras,0.00033907431168168456
2027-01,1,Normal,Hito Galvarino,El Arenal,0.000229625134596799
2027-01,1,Normal,Hito Galvarino,Mercado,0.0003027606375465994
2027-01,1,Normal,Hito Galvarino,Juan Pablo II,0.0020633646100950494
2027-01,1,Normal,Hito Galvarino,Diagonal Biobío,0.001346201793747695
2027-01,1,Normal,Hito Galvarino,Alborada,0.00045597749561852304
2027-01,1,Normal,Hito Galvarino,Costa Mar,0.0014158638298247185
2027-01,1,Normal,Hito Galvarino,El Parque,0.0006413076540986697
2027-01,1,Normal,Hito Galvarino,Lomas Coloradas,0.0011264660366324623
2027-01,1,Normal,Hito Galvarino,C. Raúl Silva H.,0.0007742797524721121
2027-01,1,Normal,Hito Galvarino,Hito Galvarino,0.00020775898967294226
2027-01,1,Normal,Hito Galvarino,Los Canelos,0.0013353017087324305
2027-01,1,Normal,Hito Galvarino,Huinca,0.0008141547741791216
2027-01,1,Normal,Hito Galvarino,Cristo Redentor,0.0017088153851089873
2027-01,1,Normal,Hito Galvarino,Laguna Quiñenco,0.0017509661874046717
2027-01,1,Normal,Hito Galvarino,Intermodal Coronel,0.0012775626239575977
2027-01,1,Normal,Hito Galvarino,Pasajero Lota,0.0
2027-01,1,Normal,Hito Galvarino,Concepción Centro,0.0
2027-01,1,Normal,Los Canelos,Hualqui,0.00040205327632458727
2027-01,1,Normal,Los Canelos,La Leonera,0.00030022993094164533
2027-01,1,Normal,Los Canelos,Manquimávida,0.00023676767781017702
2027-01,1,Normal,Los Canelos,Pedro Medina,0.00023370945219315032
2027-01,1,Normal,Los Canelos,Chiguayante,0.00035741649166472683
2027-01,1,Normal,Los Canelos,Concepción,0.027422636636188
2027-01,1,Normal,Los Canelos,Lorenzo Arenas,0.0004143618022328243
2027-01,1,Normal,Los Canelos,UTFSM,0.0003378703874209672
2027-01,1,Normal,Los Canelos,Los Cóndores,0.0004940099796286062
2027-01,1,Normal,Los Canelos,Higueras,0.000500478576529647
2027-01,1,Normal,Los Canelos,El Arenal,0.0003944729357736307
2027-01,1,Normal,Los Canelos,Mercado,0.0005701707184508723
2027-01,1,Normal,Los Canelos,Juan Pablo II,0.0049142786764125946
2027-01,1,Normal,Los Canelos,Diagonal Biobío,0.0023467200750442573
2027-01,1,Normal,Los Canelos,Alborada,0.0007318982902360594
2027-01,1,Normal,Los Canelos,Costa Mar,0.002717174072466113
2027-01,1,Normal,Los Canelos,El Parque,0.0019663623245593756
2027-01,1,Normal,Los Canelos,Lomas Coloradas,0.003077576370536318
2027-01,1,Normal,Los Canelos,C. Raúl Silva H.,0.0018501926986567586
2027-01,1,Normal,Los Canelos,Hito Galvarino,0.0018392417430689485
2027-01,1,Normal,Los Canelos,Los Canelos,0.0008582914652407654
2027-01,1,Normal,Los Canelos,Huinca,0.00073754681733198
2027-01,1,Normal,Los Canelos,Cristo Redentor,0.0021166200391139886
2027-01,1,Normal,Los Canelos,Laguna Quiñenco,0.002875541142687778
2027-01,1,Normal,Los Canelos,Intermodal Coronel,0.0034107742339442
2027-01,1,Normal,Los Canelos,Pasajero Lota,0.0
2027-01,1,Normal,Los Canelos,Concepción Centro,0.0
2027-01,1,Normal,Huinca,Hualqui,0.0002351765732822303
2027-01,1,Normal,Huinca,La Leonera,0.00016162707770977572
2027-01,1,Normal,Huinca,Manquimávida,0.00011565823114875138
2027-01,1,Normal,Huinca,Pedro Medina,9.341648645927975e-05
2027-01,1,Normal,Huinca,Chiguayante,0.00020158300119487961
2027-01,1,Normal,Huinca,Concepción,0.016399080585057645
2027-01,1,Normal,Huinca,Lorenzo Arenas,0.00022242147277372706
2027-01,1,Normal,Huinca,UTFSM,0.00022206015622147778
2027-01,1,Normal,Huinca,Los Cóndores,0.0001858896328124535
2027-01,1,Normal,Huinca,Higueras,0.0002829505200052377
2027-01,1,Normal,Huinca,El Arenal,0.00016928950334167177
2027-01,1,Normal,Huinca,Mercado,0.00024558078842476435
2027-01,1,Normal,Huinca,Juan Pablo II,0.0032112170717575597
2027-01,1,Normal,Huinca,Diagonal Biobío,0.0014064769303561158
2027-01,1,Normal,Huinca,Alborada,0.0003950128898157276
2027-01,1,Normal,Huinca,Costa Mar,0.0013164735763618691
2027-01,1,Normal,Huinca,El Parque,0.0012127729988131379
2027-01,1,Normal,Huinca,Lomas Coloradas,0.0018877620820233006
2027-01,1,Normal,Huinca,C. Raúl Silva H.,0.001037433763804595
2027-01,1,Normal,Huinca,Hito Galvarino,0.0011582943617799238
2027-01,1,Normal,Huinca,Los Canelos,0.0007297304347276101
2027-01,1,Normal,Huinca,Huinca,0.00038333860393212864
2027-01,1,Normal,Huinca,Cristo Redentor,0.0008676629209111057
2027-01,1,Normal,Huinca,Laguna Quiñenco,0.0017360233713444486
2027-01,1,Normal,Huinca,Intermodal Coronel,0.0021237550549220146
2027-01,1,Normal,Huinca,Pasajero Lota,0.0
2027-01,1,Normal,Huinca,Concepción Centro,0.0
2027-01,1,Normal,Cristo Redentor,Hualqui,0.00033934386229634694
2027-01,1,Normal,Cristo Redentor,La Leonera,0.00021746462999236047
2027-01,1,Normal,Cristo Redentor,Manquimávida,0.00018019100997597074
2027-01,1,Normal,Cristo Redentor,Pedro Medina,0.00017782852973201711
2027-01,1,Normal,Cristo Redentor,Chiguayante,0.0002938168454449317
2027-01,1,Normal,Cristo Redentor,Concepción,0.0252356099341733
2027-01,1,Normal,Cristo Redentor,Lorenzo Arenas,0.000380528349762434
2027-01,1,Normal,Cristo Redentor,UTFSM,0.0003101104843617539
2027-01,1,Normal,Cristo Redentor,Los Cóndores,0.000381895111267288
2027-01,1,Normal,Cristo Redentor,Higueras,0.00047821428037471387
2027-01,1,Normal,Cristo Redentor,El Arenal,0.00023536668472468544
2027-01,1,Normal,Cristo Redentor,Mercado,0.00047517995871373654
2027-01,1,Normal,Cristo Redentor,Juan Pablo II,0.004622582150929332
2027-01,1,Normal,Cristo Redentor,Diagonal Biobío,0.0023503138468677423
2027-01,1,Normal,Cristo Redentor,Alborada,0.0008086968048477299
2027-01,1,Normal,Cristo Redentor,Costa Mar,0.002558170724918649
2027-01,1,Normal,Cristo Redentor,El Parque,0.0020062142832927283
2027-01,1,Normal,Cristo Redentor,Lomas Coloradas,0.0029575058843515863
2027-01,1,Normal,Cristo Redentor,C. Raúl Silva H.,0.0016222549962490282
2027-01,1,Normal,Cristo Redentor,Hito Galvarino,0.002379549259555387
2027-01,1,Normal,Cristo Redentor,Los Canelos,0.002409970513807502
2027-01,1,Normal,Cristo Redentor,Huinca,0.0009493714126827057
2027-01,1,Normal,Cristo Redentor,Cristo Redentor,0.0007453160320434283
2027-01,1,Normal,Cristo Redentor,Laguna Quiñenco,0.0023719610467863757
2027-01,1,Normal,Cristo Redentor,Intermodal Coronel,0.003173682523572443
2027-01,1,Normal,Cristo Redentor,Pasajero Lota,0.0
2027-01,1,Normal,Cristo Redentor,Concepción Centro,0.0
2027-01,1,Normal,Laguna Quiñenco,Hualqui,0.0003521861135456282
2027-01,1,Normal,Laguna Quiñenco,La Leonera,0.0002702677882497174
2027-01,1,Normal,Laguna Quiñenco,Manquimávida,0.00016656640334453154
2027-01,1,Normal,Laguna Quiñenco,Pedro Medina,0.0001667745731846097
2027-01,1,Normal,Laguna Quiñenco,Chiguayante,0.0002664809505850879
2027-01,1,Normal,Laguna Quiñenco,Concepción,0.02196039973431721
2027-01,1,Normal,Laguna Quiñenco,Lorenzo Arenas,0.00034805249289525744
2027-01,1,Normal,Laguna Quiñenco,UTFSM,0.00029593388509639983
2027-01,1,Normal,Laguna Quiñenco,Los Cóndores,0.00037015992639051275
2027-01,1,Normal,Laguna Quiñenco,Higueras,0.00044957887256327756
2027-01,1,Normal,Laguna Quiñenco,El Arenal,0.0002899339827718741
2027-01,1,Normal,Laguna Quiñenco,Mercado,0.00037218820629057736
2027-01,1,Normal,Laguna Quiñenco,Juan Pablo II,0.003496712270099071
2027-01,1,Normal,Laguna Quiñenco,Diagonal Biobío,0.0017394069665370843
2027-01,1,Normal,Laguna Quiñenco,Alborada,0.000749494684957311
2027-01,1,Normal,Laguna Quiñenco,Costa Mar,0.002801556750469716
2027-01,1,Normal,Laguna Quiñenco,El Parque,0.002107918464268297
2027-01,1,Normal,Laguna Quiñenco,Lomas Coloradas,0.002941732274287506
2027-01,1,Normal,Laguna Quiñenco,C. Raúl Silva H.,0.0017579938831844921
2027-01,1,Normal,Laguna Quiñenco,Hito Galvarino,0.0024459921485714725
2027-01,1,Normal,Laguna Quiñenco,Los Canelos,0.0034683314380744993
2027-01,1,Normal,Laguna Quiñenco,Huinca,0.0020990709835929265
2027-01,1,Normal,Laguna Quiñenco,Cristo Redentor,0.0030562131008757933
2027-01,1,Normal,Laguna Quiñenco,Laguna Quiñenco,0.000609100218370299
2027-01,1,Normal,Laguna Quiñenco,Intermodal Coronel,0.0018390642466386158
2027-01,1,Normal,Laguna Quiñenco,Pasajero Lota,0.0
2027-01,1,Normal,Laguna Quiñenco,Concepción Centro,0.0
2027-01,1,Normal,Intermodal Coronel,Hualqui,0.000665813133498671
2027-01,1,Normal,Intermodal Coronel,La Leonera,0.0005013203178375094
2027-01,1,Normal,Intermodal Coronel,Manquimávida,0.0004352611999122768
2027-01,1,Normal,Intermodal Coronel,Pedro Medina,0.0003403497800830921
2027-01,1,Normal,Intermodal Coronel,Chiguayante,0.0005980162306106348
2027-01,1,Normal,Intermodal Coronel,Concepción,0.034140179156342744
2027-01,1,Normal,Intermodal Coronel,Lorenzo Arenas,0.0003383262173537185
2027-01,1,Normal,Intermodal Coronel,UTFSM,0.0005724881554667094
2027-01,1,Normal,Intermodal Coronel,Los Cóndores,0.0008656016020881512
2027-01,1,Normal,Intermodal Coronel,Higueras,0.0007344056973929374
2027-01,1,Normal,Intermodal Coronel,El Arenal,0.0005420098032867535
2027-01,1,Normal,Intermodal Coronel,Mercado,0.0008439026446949818
2027-01,1,Normal,Intermodal Coronel,Juan Pablo II,0.005426640225179853
2027-01,1,Normal,Intermodal Coronel,Diagonal Biobío,0.0030906607541498717
2027-01,1,Normal,Intermodal Coronel,Alborada,0.0008979950659511882
2027-01,1,Normal,Intermodal Coronel,Costa Mar,0.003855162174934392
2027-01,1,Normal,Intermodal Coronel,El Parque,0.0022658554477722566
2027-01,1,Normal,Intermodal Coronel,Lomas Coloradas,0.0038819570539618655
2027-01,1,Normal,Intermodal Coronel,C. Raúl Silva H.,0.002790251363440843
2027-01,1,Normal,Intermodal Coronel,Hito Galvarino,0.0015626510026644307
2027-01,1,Normal,Intermodal Coronel,Los Canelos,0.0033912661538827906
2027-01,1,Normal,Intermodal Coronel,Huinca,0.0022437075812385904
2027-01,1,Normal,Intermodal Coronel,Cristo Redentor,0.00354816763436609
2027-01,1,Normal,Intermodal Coronel,Laguna Quiñenco,0.002756458183820538
2027-01,1,Normal,Intermodal Coronel,Intermodal Coronel,0.0005571587421469476
2027-01,1,Normal,Intermodal Coronel,Pasajero Lota,0.0
2027-01,1,Normal,Intermodal Coronel,Concepción Centro,0.0
2027-01,1,Normal,Pasajero Lota,Hualqui,0.0
2027-01,1,Normal,Pasajero Lota,La Leonera,0.0
2027-01,1,Normal,Pasajero Lota,Manquimávida,0.0
2027-01,1,Normal,Pasajero Lota,Pedro Medina,0.0
2027-01,1,Normal,Pasajero Lota,Chiguayante,0.0
2027-01,1,Normal,Pasajero Lota,Concepción,0.0
2027-01,1,Normal,Pasajero Lota,Lorenzo Arenas,0.0
2027-01,1,Normal,Pasajero Lota,UTFSM,0.0
2027-01,1,Normal,Pasajero Lota,Los Cóndores,0.0
2027-01,1,Normal,Pasajero Lota,Higueras,0.0
2027-01,1,Normal,Pasajero Lota,El Arenal,0.0
2027-01,1,Normal,Pasajero Lota,Mercado,0.0
2027-01,1,Normal,Pasajero Lota,Juan Pablo II,0.0
2027-01,1,Normal,Pasajero Lota,Diagonal Biobío,0.0
2027-01,1,Normal,Pasajero Lota,Alborada,0.0
2027-01,1,Normal,Pasajero Lota,Costa Mar,0.0
2027-01,1,Normal,Pasajero Lota,El Parque,0.0
2027-01,1,Normal,Pasajero Lota,Lomas Coloradas,0.0
2027-01,1,Normal,Pasajero Lota,C. Raúl Silva H.,0.0
2027-01,1,Normal,Pasajero Lota,Hito Galvarino,0.0
2027-01,1,Normal,Pasajero Lota,Los Canelos,0.0
2027-01,1,Normal,Pasajero Lota,Huinca,0.0
2027-01,1,Normal,Pasajero Lota,Cristo Redentor,0.0
2027-01,1,Normal,Pasajero Lota,Laguna Quiñenco,0.0
2027-01,1,Normal,Pasajero Lota,Intermodal Coronel,0.0
2027-01,1,Normal,Pasajero Lota,Pasajero Lota,0.0
2027-01,1,Normal,Pasajero Lota,Concepción Centro,0.0
2027-01,1,Normal,Concepción Centro,Hualqui,0.0
2027-01,1,Normal,Concepción Centro,La Leonera,0.0
2027-01,1,Normal,Concepción Centro,Manquimávida,0.0
2027-01,1,Normal,Concepción Centro,Pedro Medina,0.0
2027-01,1,Normal,Concepción Centro,Chiguayante,0.0
2027-01,1,Normal,Concepción Centro,Concepción,0.0
2027-01,1,Normal,Concepción Centro,Lorenzo Arenas,0.0
2027-01,1,Normal,Concepción Centro,UTFSM,0.0
2027-01,1,Normal,Concepción Centro,Los Cóndores,0.0
2027-01,1,Normal,Concepción Centro,Higueras,0.0
2027-01,1,Normal,Concepción Centro,El Arenal,0.0
2027-01,1,Normal,Concepción Centro,Mercado,0.0
2027-01,1,Normal,Concepción Centro,Juan Pablo II,0.0
2027-01,1,Normal,Concepción Centro,Diagonal Biobío,0.0
2027-01,1,Normal,Concepción Centro,Alborada,0.0
2027-01,1,Normal,Concepción Centro,Costa Mar,0.0
2027-01,1,Normal,Concepción Centro,El Parque,0.0
2027-01,1,Normal,Concepción Centro,Lomas Coloradas,0.0
2027-01,1,Normal,Concepción Centro,C. Raúl Silva H.,0.0
2027-01,1,Normal,Concepción Centro,Hito Galvarino,0.0
2027-01,1,Normal,Concepción Centro,Los Canelos,0.0
2027-01,1,Normal,Concepción Centro,Huinca,0.0
