periodo,mes,tipo_pasajero,origen,destino,ingresos_proyectados
2027-11,11,Estudiante,Hito Galvarino,Los Cóndores,13412.011882222245
2027-11,11,Estudiante,Hito Galvarino,Higueras,11032.76635106935
2027-11,11,Estudiante,Hito Galvarino,El Arenal,4988.200664676614
2027-11,11,Estudiante,Hito Galvarino,Mercado,8014.140982453239
2027-11,11,Estudiante,Hito Galvarino,Juan Pablo II,97646.55521116262
2027-11,11,Estudiante,Hito Galvarino,Diagonal Biobío,109051.819282172
2027-11,11,Estudiante,Hito Galvarino,Alborada,6413.438055592258
2027-11,11,Estudiante,Hito Galvarino,Costa Mar,63415.07537722432
2027-11,11,Estudiante,Hito Galvarino,El Parque,11930.037242506034
2027-11,11,Estudiante,Hito Galvarino,Lomas Coloradas,35346.446105857
2027-11,11,Estudiante,Hito Galvarino,C. Raúl Silva H.,20661.730826404808
2027-11,11,Estudiante,Hito Galvarino,Hito Galvarino,7268.49924193693
2027-11,11,Estudiante,Hito Galvarino,Los Canelos,34283.798575869354
2027-11,11,Estudiante,Hito Galvarino,Huinca,22047.99727595927
2027-11,11,Estudiante,Hito Galvarino,Cristo Redentor,27342.251286383736
2027-11,11,Estudiante,Hito Galvarino,Laguna Quiñenco,33694.702752517085
2027-11,11,Estudiante,Hito Galvarino,Intermodal Coronel,34704.23341202779
2027-11,11,Estudiante,Hito Galvarino,Pasajero Lota,0.0
2027-11,11,Estudiante,Hito Galvarino,Concepción Centro,0.0
2027-11,11,Estudiante,Los Canelos,Hualqui,12551.374481681121
2027-11,11,Estudiante,Los Canelos,La Leonera,12611.812244324732
2027-11,11,Estudiante,Los Canelos,Manquimávida,9046.128383756375
2027-11,11,Estudiante,Los Canelos,Pedro Medina,9438.560974324839
2027-11,11,Estudiante,Los Canelos,Chiguayante,7936.294058658877
2027-11,11,Estudiante,Los Canelos,Concepción,2957118.672856615
2027-11,11,Estudiante,Los Canelos,Lorenzo Arenas,11922.074668236532
2027-11,11,Estudiante,Los Canelos,UTFSM,62642.96277047551
2027-11,11,Estudiante,Los Canelos,Los Cóndores,26846.662950206337
2027-11,11,Estudiante,Los Canelos,Higueras,24117.984327845257
2027-11,11,Estudiante,Los Canelos,El Arenal,7179.177375189857
2027-11,11,Estudiante,Los Canelos,Mercado,10114.441041575154
2027-11,11,Estudiante,Los Canelos,Juan Pablo II,286046.5814542399
2027-11,11,Estudiante,Los Canelos,Diagonal Biobío,258747.74456385692
2027-11,11,Estudiante,Los Canelos,Alborada,24136.461176714954
2027-11,11,Estudiante,Los Canelos,Costa Mar,220614.7371094006
2027-11,11,Estudiante,Los Canelos,El Parque,33076.3941221838
2027-11,11,Estudiante,Los Canelos,Lomas Coloradas,114784.09178615903
2027-11,11,Estudiante,Los Canelos,C. Raúl Silva H.,100524.43003422505
2027-11,11,Estudiante,Los Canelos,Hito Galvarino,39685.216734340014
2027-11,11,Estudiante,Los Canelos,Los Canelos,33859.07505852245
2027-11,11,Estudiante,Los Canelos,Huinca,31228.1782952832
2027-11,11,Estudiante,Los Canelos,Cristo Redentor,85039.50484133705
2027-11,11,Estudiante,Los Canelos,Laguna Quiñenco,113973.93600019152
2027-11,11,Estudiante,Los Canelos,Intermodal Coronel,101748.47546041859
2027-11,11,Estudiante,Los Canelos,Pasajero Lota,0.0
2027-11,11,Estudiante,Los Canelos,Concepción Centro,0.0
2027-11,11,Estudiante,Huinca,Hualqui,11220.407205720521
2027-11,11,Estudiante,Huinca,La Leonera,3320.964763958003
2027-11,11,Estudiante,Huinca,Manquimávida,3008.636048837793
2027-11,11,Estudiante,Huinca,Pedro Medina,4467.494275518381
2027-11,11,Estudiante,Huinca,Chiguayante,4084.224897990216
2027-11,11,Estudiante,Huinca,Concepción,1813655.0274975365
2027-11,11,Estudiante,Huinca,Lorenzo Arenas,6866.526094967222
2027-11,11,Estudiante,Huinca,UTFSM,47773.065334739025
2027-11,11,Estudiante,Huinca,Los Cóndores,11544.93211334295
2027-11,11,Estudiante,Huinca,Higueras,11666.28703997193
2027-11,11,Estudiante,Huinca,El Arenal,3788.3486354451934
2027-11,11,Estudiante,Huinca,Mercado,5206.933514294471
2027-11,11,Estudiante,Huinca,Juan Pablo II,185466.91096526245
2027-11,11,Estudiante,Huinca,Diagonal Biobío,134565.76692289783
2027-11,11,Estudiante,Huinca,Alborada,26984.23320000747
2027-11,11,Estudiante,Huinca,Costa Mar,128825.13841014232
2027-11,11,Estudiante,Huinca,El Parque,18771.06156831604
2027-11,11,Estudiante,Huinca,Lomas Coloradas,63742.24242778376
2027-11,11,Estudiante,Huinca,C. Raúl Silva H.,38227.51919481197
2027-11,11,Estudiante,Huinca,Hito Galvarino,22760.746116213337
2027-11,11,Estudiante,Huinca,Los Canelos,25938.077516483812
2027-11,11,Estudiante,Huinca,Huinca,14663.42561155801
2027-11,11,Estudiante,Huinca,Cristo Redentor,28605.754864144285
2027-11,11,Estudiante,Huinca,Laguna Quiñenco,51981.5898513491
2027-11,11,Estudiante,Huinca,Intermodal Coronel,40349.73351735895
2027-11,11,Estudiante,Huinca,Pasajero Lota,0.0
2027-11,11,Estudiante,Huinca,Concepción Centro,0.0
2027-11,11,Estudiante,Cristo Redentor,Hualqui,12806.241363087815
2027-11,11,Estudiante,Cristo Redentor,La Leonera,8930.868474056299
2027-11,11,Estudiante,Cristo Redentor,Manquimávida,5426.442483396464
2027-11,11,Estudiante,Cristo Redentor,Pedro Medina,7071.726315679931
2027-11,11,Estudiante,Cristo Redentor,Chiguayante,9696.084672126584
2027-11,11,Estudiante,Cristo Redentor,Concepción,3346543.9684979157
2027-11,11,Estudiante,Cristo Redentor,Lorenzo Arenas,8869.427035864966
2027-11,11,Estudiante,Cristo Redentor,UTFSM,110797.21337151968
2027-11,11,Estudiante,Cristo Redentor,Los Cóndores,14879.366093945942
2027-11,11,Estudiante,Cristo Redentor,Higueras,28333.221709292695
2027-11,11,Estudiante,Cristo Redentor,El Arenal,9580.263068260574
2027-11,11,Estudiante,Cristo Redentor,Mercado,8951.374596793563
2027-11,11,Estudiante,Cristo Redentor,Juan Pablo II,301180.65864396835
2027-11,11,Estudiante,Cristo Redentor,Diagonal Biobío,188803.0246836578
2027-11,11,Estudiante,Cristo Redentor,Alborada,19672.72285052569
2027-11,11,Estudiante,Cristo Redentor,Costa Mar,226968.58545757708
2027-11,11,Estudiante,Cristo Redentor,El Parque,32127.443431416203
2027-11,11,Estudiante,Cristo Redentor,Lomas Coloradas,93341.58765412602
2027-11,11,Estudiante,Cristo Redentor,C. Raúl Silva H.,55606.06554169368
2027-11,11,Estudiante,Cristo Redentor,Hito Galvarino,32444.838487838075
2027-11,11,Estudiante,Cristo Redentor,Los Canelos,91559.15360239625
2027-11,11,Estudiante,Cristo Redentor,Huinca,33093.62387967229
2027-11,11,Estudiante,Cristo Redentor,Cristo Redentor,29738.5286501276
2027-11,11,Estudiante,Cristo Redentor,Laguna Quiñenco,76118.84187565595
2027-11,11,Estudiante,Cristo Redentor,Intermodal Coronel,68210.92589362033
2027-11,11,Estudiante,Cristo Redentor,Pasajero Lota,0.0
2027-11,11,Estudiante,Cristo Redentor,Concepción Centro,0.0
2027-11,11,Estudiante,Laguna Quiñenco,Hualqui,9638.011390121625
2027-11,11,Estudiante,Laguna Quiñenco,La Leonera,4397.074548292023
2027-11,11,Estudiante,Laguna Quiñenco,Manquimávida,5191.254574678567
2027-11,11,Estudiante,Laguna Quiñenco,Pedro Medina,7338.084559052623
2027-11,11,Estudiante,Laguna Quiñenco,Chiguayante,9425.059022802385
2027-11,11,Estudiante,Laguna Quiñenco,Concepción,2787935.54280643
2027-11,11,Estudiante,Laguna Quiñenco,Lorenzo Arenas,20627.733473125776
2027-11,11,Estudiante,Laguna Quiñenco,UTFSM,94348.92608792002
2027-11,11,Estudiante,Laguna Quiñenco,Los Cóndores,17195.515214570758
2027-11,11,Estudiante,Laguna Quiñenco,Higueras,22540.617590214304
2027-11,11,Estudiante,Laguna Quiñenco,El Arenal,7751.909498826815
2027-11,11,Estudiante,Laguna Quiñenco,Mercado,7954.537217719164
2027-11,11,Estudiante,Laguna Quiñenco,Juan Pablo II,223610.22303858428
2027-11,11,Estudiante,Laguna Quiñenco,Diagonal Biobío,153756.11839683942
2027-11,11,Estudiante,Laguna Quiñenco,Alborada,17582.153103707446
2027-11,11,Estudiante,Laguna Quiñenco,Costa Mar,215431.71121167092
2027-11,11,Estudiante,Laguna Quiñenco,El Parque,30741.131074362016
2027-11,11,Estudiante,Laguna Quiñenco,Lomas Coloradas,86059.10241048018
2027-11,11,Estudiante,Laguna Quiñenco,C. Raúl Silva H.,49625.21651070933
2027-11,11,Estudiante,Laguna Quiñenco,Hito Galvarino,37592.06330049302
2027-11,11,Estudiante,Laguna Quiñenco,Los Canelos,128085.581259836
2027-11,11,Estudiante,Laguna Quiñenco,Huinca,57728.275396249264
2027-11,11,Estudiante,Laguna Quiñenco,Cristo Redentor,77308.62728288241
2027-11,11,Estudiante,Laguna Quiñenco,Laguna Quiñenco,24738.18136920029
2027-11,11,Estudiante,Laguna Quiñenco,Intermodal Coronel,51699.70467139243
2027-11,11,Estudiante,Laguna Quiñenco,Pasajero Lota,0.0
2027-11,11,Estudiante,Laguna Quiñenco,Concepción Centro,0.0
2027-11,11,Estudiante,Intermodal Coronel,Hualqui,16136.93047712849
2027-11,11,Estudiante,Intermodal Coronel,La Leonera,8053.4469871065785
2027-11,11,Estudiante,Intermodal Coronel,Manquimávida,15776.185721012393
2027-11,11,Estudiante,Intermodal Coronel,Pedro Medina,11798.793480190148
2027-11,11,Estudiante,Intermodal Coronel,Chiguayante,17274.546825772893
2027-11,11,Estudiante,Intermodal Coronel,Concepción,4239210.975275247
2027-11,11,Estudiante,Intermodal Coronel,Lorenzo Arenas,11439.653906381769
2027-11,11,Estudiante,Intermodal Coronel,UTFSM,103646.75930658862
2027-11,11,Estudiante,Intermodal Coronel,Los Cóndores,31420.353206271906
2027-11,11,Estudiante,Intermodal Coronel,Higueras,41848.9762522868
2027-11,11,Estudiante,Intermodal Coronel,El Arenal,4634.713770715156
2027-11,11,Estudiante,Intermodal Coronel,Mercado,14927.224771655003
2027-11,11,Estudiante,Intermodal Coronel,Juan Pablo II,319395.8034195316
2027-11,11,Estudiante,Intermodal Coronel,Diagonal Biobío,204057.02893556794
2027-11,11,Estudiante,Intermodal Coronel,Alborada,27296.887507852938
2027-11,11,Estudiante,Intermodal Coronel,Costa Mar,181311.2520747579
2027-11,11,Estudiante,Intermodal Coronel,El Parque,33413.16364267559
2027-11,11,Estudiante,Intermodal Coronel,Lomas Coloradas,104285.67276507446
2027-11,11,Estudiante,Intermodal Coronel,C. Raúl Silva H.,69365.57674667804
2027-11,11,Estudiante,Intermodal Coronel,Hito Galvarino,39512.71995079795
2027-11,11,Estudiante,Intermodal Coronel,Los Canelos,120945.03903501632
2027-11,11,Estudiante,Intermodal Coronel,Huinca,49884.503744613045
2027-11,11,Estudiante,Intermodal Coronel,Cristo Redentor,76680.80444062331
2027-11,11,Estudiante,Intermodal Coronel,Laguna Quiñenco,70225.86293414746
2027-11,11,Estudiante,Intermodal Coronel,Intermodal Coronel,22606.459686993505
2027-11,11,Estudiante,Intermodal Coronel,Pasajero Lota,0.0
2027-11,11,Estudiante,Intermodal Coronel,Concepción Centro,0.0
2027-11,11,Estudiante,Pasajero Lota,Hualqui,0.0
2027-11,11,Estudiante,Pasajero Lota,La Leonera,0.0
2027-11,11,Estudiante,Pasajero Lota,Manquimávida,0.0
2027-11,11,Estudiante,Pasajero Lota,Pedro Medina,0.0
2027-11,11,Estudiante,Pasajero Lota,Chiguayante,0.0
2027-11,11,Estudiante,Pasajero Lota,Concepción,0.0
2027-11,11,Estudiante,Pasajero Lota,Lorenzo Arenas,0.0
2027-11,11,Estudiante,Pasajero Lota,UTFSM,0.0
2027-11,11,Estudiante,Pasajero Lota,Los Cóndores,0.0
2027-11,11,Estudiante,Pasajero Lota,Higueras,0.0
2027-11,11,Estudiante,Pasajero Lota,El Arenal,0.0
2027-11,11,Estudiante,Pasajero Lota,Mercado,0.0
2027-11,11,Estudiante,Pasajero Lota,Juan Pablo II,0.0
2027-11,11,Estudiante,Pasajero Lota,Diagonal Biobío,0.0
2027-11,11,Estudiante,Pasajero Lota,Alborada,0.0
2027-11,11,Estudiante,Pasajero Lota,Costa Mar,0.0
2027-11,11,Estudiante,Pasajero Lota,El Parque,0.0
2027-11,11,Estudiante,Pasajero Lota,Lomas Coloradas,0.0
2027-11,11,Estudiante,Pasajero Lota,C. Raúl Silva H.,0.0
2027-11,11,Estudiante,Pasajero Lota,Hito Galvarino,0.0
2027-11,11,Estudiante,Pasajero Lota,Los Canelos,0.0
2027-11,11,Estudiante,Pasajero Lota,Huinca,0.0
2027-11,11,Estudiante,Pasajero Lota,Cristo Redentor,0.0
2027-11,11,Estudiante,Pasajero Lota,Laguna Quiñenco,0.0
2027-11,11,Estudiante,Pasajero Lota,Intermodal Coronel,0.0
2027-11,11,Estudiante,Pasajero Lota,Pasajero Lota,0.0
2027-11,11,Estudiante,Pasajero Lota,Concepción Centro,0.0
2027-11,11,Estudiante,Concepción Centro,Hualqui,0.0
2027-11,11,Estudiante,Concepción Centro,La Leonera,0.0
2027-11,11,Estudiante,Concepción Centro,Manquimávida,0.0
2027-11,11,Estudiante,Concepción Centro,Pedro Medina,0.0
2027-11,11,Estudiante,Concepción Centro,Chiguayante,0.0
2027-11,11,Estudiante,Concepción Centro,Concepción,0.0
2027-11,11,Estudiante,Concepción Centro,Lorenzo Arenas,0.0
2027-11,11,Estudiante,Concepción Centro,UTFSM,0.0
2027-11,11,Estudiante,Concepción Centro,Los Cóndores,0.0
2027-11,11,Estudiante,Concepción Centro,Higueras,0.0
2027-11,11,Estudiante,Concepción Centro,El Arenal,0.0
2027-11,11,Estudiante,Concepción Centro,Mercado,0.0
2027-11,11,Estudiante,Concepción Centro,Juan Pablo II,0.0
2027-11,11,Estudiante,Concepción Centro,Diagonal Biobío,0.0
2027-11,11,Estudiante,Concepción Centro,Alborada,0.0
2027-11,11,Estudiante,Concepción Centro,Costa Mar,0.0
2027-11,11,Estudiante,Concepción Centro,El Parque,0.0
2027-11,11,Estudiante,Concepción Centro,Lomas Coloradas,0.0
2027-11,11,Estudiante,Concepción Centro,C. Raúl Silva H.,0.0
2027-11,11,Estudiante,Concepción Centro,Hito Galvarino,0.0
2027-11,11,Estudiante,Concepción Centro,Los Canelos,0.0
2027-11,11,Estudiante,Concepción Centro,Huinca,0.0
2027-11,11,Estudiante,Concepción Centro,Cristo Redentor,0.0
2027-11,11,Estudiante,Concepción Centro,Laguna Quiñenco,0.0
2027-11,11,Estudiante,Concepción Centro,Intermodal Coronel,0.0
2027-11,11,Estudiante,Concepción Centro,Pasajero Lota,0.0
2027-11,11,Estudiante,Concepción Centro,Concepción Centro,0.0
2027-11,11,Adulto Mayor,Hualqui,Hualqui,193.14004904008974
2027-11,11,Adulto Mayor,Hualqui,La Leonera,484.61087230777616
2027-11,11,Adulto Mayor,Hualqui,Manquimávida,1422.3179337409474
2027-11,11,Adulto Mayor,Hualqui,Pedro Medina,1900.577525449275
2027-11,11,Adulto Mayor,Hualqui,Chiguayante,4580.155958431299
2027-11,11,Adulto Mayor,Hualqui,Concepción,121613.18527482223
2027-11,11,Adulto Mayor,Hualqui,Lorenzo Arenas,3338.84754130569
2027-11,11,Adulto Mayor,Hualqui,UTFSM,6284.071927680086
2027-11,11,Adulto Mayor,Hualqui,Los Cóndores,9766.998237784876
2027-11,11,Adulto Mayor,Hualqui,Higueras,4667.8789515162125
2027-11,11,Adulto Mayor,Hualqui,El Arenal,6541.06784056883
2027-11,11,Adulto Mayor,Hualqui,Mercado,10382.80751823095
2027-11,11,Adulto Mayor,Hualqui,Juan Pablo II,19973.16167602067
2027-11,11,Adulto Mayor,Hualqui,Diagonal Biobío,3560.627020177297
2027-11,11,Adulto Mayor,Hualqui,Alborada,595.4784852503142
2027-11,11,Adulto Mayor,Hualqui,Costa Mar,953.9586664996034
2027-11,11,Adulto Mayor,Hualqui,El Parque,4583.999182131255
2027-11,11,Adulto Mayor,Hualqui,Lomas Coloradas,4310.243456216013
2027-11,11,Adulto Mayor,Hualqui,C. Raúl Silva H.,1580.7262009607762
2027-11,11,Adulto Mayor,Hualqui,Hito Galvarino,2262.8927082664063
2027-11,11,Adulto Mayor,Hualqui,Los Canelos,10814.664708750046
2027-11,11,Adulto Mayor,Hualqui,Huinca,3670.742708223253
2027-11,11,Adulto Mayor,Hualqui,Cristo Redentor,7764.024641369226
2027-11,11,Adulto Mayor,Hualqui,Laguna Quiñenco,4581.642316879116
2027-11,11,Adulto Mayor,Hualqui,Intermodal Coronel,7076.61079470979
2027-11,11,Adulto Mayor,Hualqui,Pasajero Lota,0.0
2027-11,11,Adulto Mayor,Hualqui,Concepción Centro,0.0
2027-11,11,Adulto Mayor,La Leonera,Hualqui,954.6813528027863
2027-11,11,Adulto Mayor,La Leonera,La Leonera,639.3312701623761
2027-11,11,Adulto Mayor,La Leonera,Manquimávida,726.6805019774413
2027-11,11,Adulto Mayor,La Leonera,Pedro Medina,743.8615151333723
2027-11,11,Adulto Mayor,La Leonera,Chiguayante,1600.459761946244
2027-11,11,Adulto Mayor,La Leonera,Concepción,48046.308527352114
2027-11,11,Adulto Mayor,La Leonera,Lorenzo Arenas,8379.167487153405
2027-11,11,Adulto Mayor,La Leonera,UTFSM,3616.7643848937446
2027-11,11,Adulto Mayor,La Leonera,Los Cóndores,7362.106540029141
2027-11,11,Adulto Mayor,La Leonera,Higueras,5431.7460180989665
2027-11,11,Adulto Mayor,La Leonera,El Arenal,5187.627132177816
2027-11,11,Adulto Mayor,La Leonera,Mercado,10240.22013917424
2027-11,11,Adulto Mayor,La Leonera,Juan Pablo II,11465.826367391615
2027-11,11,Adulto Mayor,La Leonera,Diagonal Biobío,4991.608916141352
2027-11,11,Adulto Mayor,La Leonera,Alborada,3206.6735577976165
2027-11,11,Adulto Mayor,La Leonera,Costa Mar,2828.8232213357624
2027-11,11,Adulto Mayor,La Leonera,El Parque,3998.7417621431014
2027-11,11,Adulto Mayor,La Leonera,Lomas Coloradas,4830.360566555731
2027-11,11,Adulto Mayor,La Leonera,C. Raúl Silva H.,1112.8392922784785
2027-11,11,Adulto Mayor,La Leonera,Hito Galvarino,1124.7905358698597
2027-11,11,Adulto Mayor,La Leonera,Los Canelos,4947.072014346631
2027-11,11,Adulto Mayor,La Leonera,Huinca,8569.854213596725
2027-11,11,Adulto Mayor,La Leonera,Cristo Redentor,12677.409647668144
2027-11,11,Adulto Mayor,La Leonera,Laguna Quiñenco,13742.403451617254
2027-11,11,Adulto Mayor,La Leonera,Intermodal Coronel,10499.910207471006
2027-11,11,Adulto Mayor,La Leonera,Pasajero Lota,0.0
2027-11,11,Adulto Mayor,La Leonera,Concepción Centro,0.0
2027-11,11,Adulto Mayor,Manquimávida,Hualqui,1681.1789088181715
2027-11,11,Adulto Mayor,Manquimávida,La Leonera,334.5966726292269
2027-11,11,Adulto Mayor,Manquimávida,Manquimávida,446.848805789503
2027-11,11,Adulto Mayor,Manquimávida,Pedro Medina,1766.7543825744935
2027-11,11,Adulto Mayor,Manquimávida,Chiguayante,2346.116102553598
2027-11,11,Adulto Mayor,Manquimávida,Concepción,34888.17246564955
2027-11,11,Adulto Mayor,Manquimávida,Lorenzo Arenas,9847.535703818758
2027-11,11,Adulto Mayor,Manquimávida,UTFSM,3878.930879028379
2027-11,11,Adulto Mayor,Manquimávida,Los Cóndores,4579.086802754867
2027-11,11,Adulto Mayor,Manquimávida,Higueras,9251.63843956869
2027-11,11,Adulto Mayor,Manquimávida,El Arenal,3435.798457954684
2027-11,11,Adulto Mayor,Manquimávida,Mercado,14791.407422422604
2027-11,11,Adulto Mayor,Manquimávida,Juan Pablo II,11665.309984109728
2027-11,11,Adulto Mayor,Manquimávida,Diagonal Biobío,1619.7366346005888
2027-11,11,Adulto Mayor,Manquimávida,Alborada,2444.0177027138475
2027-11,11,Adulto Mayor,Manquimávida,Costa Mar,1593.0320251694664
2027-11,11,Adulto Mayor,Manquimávida,El Parque,1014.179832338747
2027-11,11,Adulto Mayor,Manquimávida,Lomas Coloradas,3989.4336758566405
2027-11,11,Adulto Mayor,Manquimávida,C. Raúl Silva H.,2446.634146020326
2027-11,11,Adulto Mayor,Manquimávida,Hito Galvarino,6125.319684601145
2027-11,11,Adulto Mayor,Manquimávida,Los Canelos,5217.32322233007
2027-11,11,Adulto Mayor,Manquimávida,Huinca,2131.686938632525
2027-11,11,Adulto Mayor,Manquimávida,Cristo Redentor,2960.017803823078
2027-11,11,Adulto Mayor,Manquimávida,Laguna Quiñenco,5119.297752947181
2027-11,11,Adulto Mayor,Manquimávida,Intermodal Coronel,6261.723339625853
2027-11,11,Adulto Mayor,Manquimávida,Pasajero Lota,0.0
2027-11,11,Adulto Mayor,Manquimávida,Concepción Centro,0.0
2027-11,11,Adulto Mayor,Pedro Medina,Hualqui,1289.1541026406953
2027-11,11,Adulto Mayor,Pedro Medina,La Leonera,497.0959628474647
2027-11,11,Adulto Mayor,Pedro Medina,Manquimávida,601.7934287371824
2027-11,11,Adulto Mayor,Pedro Medina,Pedro Medina,273.1571620284797
2027-11,11,Adulto Mayor,Pedro Medina,Chiguayante,1070.0793273054992
2027-11,11,Adulto Mayor,Pedro Medina,Concepción,22962.573341081166
2027-11,11,Adulto Mayor,Pedro Medina,Lorenzo Arenas,1604.9170687139294
2027-11,11,Adulto Mayor,Pedro Medina,UTFSM,738.837384387892
2027-11,11,Adulto Mayor,Pedro Medina,Los Cóndores,3014.803102974554
2027-11,11,Adulto Mayor,Pedro Medina,Higueras,5337.586724703929
2027-11,11,Adulto Mayor,Pedro Medina,El Arenal,821.5131912551685
2027-11,11,Adulto Mayor,Pedro Medina,Mercado,6807.220156303325
2027-11,11,Adulto Mayor,Pedro Medina,Juan Pablo II,6329.231235684322
2027-11,11,Adulto Mayor,Pedro Medina,Diagonal Biobío,674.4877885032338
2027-11,11,Adulto Mayor,Pedro Medina,Alborada,92.72162393329164
2027-11,11,Adulto Mayor,Pedro Medina,Costa Mar,2405.2756476826976
2027-11,11,Adulto Mayor,Pedro Medina,El Parque,745.0278683662671
2027-11,11,Adulto Mayor,Pedro Medina,Lomas Coloradas,2373.5529736275175
2027-11,11,Adulto Mayor,Pedro Medina,C. Raúl Silva H.,12039.28113359976
2027-11,11,Adulto Mayor,Pedro Medina,Hito Galvarino,1132.6874623291872
2027-11,11,Adulto Mayor,Pedro Medina,Los Canelos,5003.164016654263
2027-11,11,Adulto Mayor,Pedro Medina,Huinca,5370.878153379978
2027-11,11,Adulto Mayor,Pedro Medina,Cristo Redentor,2755.6746602760527
2027-11,11,Adulto Mayor,Pedro Medina,Laguna Quiñenco,3321.8375944938457
